,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
14,15.0,73194.0,5478.0,4253.0,7833.0,166.0,9029.0,41.0,6.0,1.0,1391.0,2973.0,92.73333333333332,0.4744958481613286,1.45852922357782,0.0147063831021702
15,16.0,69675.0,6080.0,4488.0,8911.0,187.0,10603.0,50.0,6.0,0.0,1399.0,3089.0,93.26666666666668,0.10183299389002036,1.3446409541679,0.0135463437865466
16,17.0,66036.0,6504.0,4774.0,9901.0,190.0,12524.0,64.0,7.0,1.0,1418.0,3170.0,94.53333333333332,0.09009009009009009,1.25976700149832,0.0126835750613523
17,18.0,62346.0,7013.0,4976.0,10917.0,218.0,14453.0,69.0,8.0,1.0,1405.0,3227.0,93.66666666666669,0.2527379949452401,1.19382042356934,0.0120287608120383
18,19.0,58595.0,7430.0,5164.0,11914.0,241.0,16576.0,69.0,11.0,3.0,1398.0,3308.0,93.2,0.2548853016142736,1.14803486959123,0.0115580487960625
19,20.0,54818.0,7762.0,5240.0,12854.0,262.0,18968.0,84.0,12.0,1.0,1417.0,3284.0,94.46666666666668,0.25359256128486896,1.11036478932039,0.0111890099871498
20,21.0,51192.0,7952.0,5232.0,13758.0,278.0,21480.0,95.0,13.0,1.0,1407.0,3195.0,93.8,0.08628127696289906,1.08114636906318,0.0109067689780174
21,22.0,47718.0,8165.0,5205.0,14548.0,303.0,23949.0,97.0,15.0,2.0,1408.0,3022.0,93.86666666666666,0.34275921165381323,1.05543759720592,0.010676246963086
22,23.0,44489.0,8217.0,4967.0,15243.0,319.0,26647.0,102.0,16.0,1.0,1411.0,2818.0,94.06666666666666,0.6071118820468344,1.03264314105351,0.0104870650366146
23,24.0,41535.0,8167.0,4706.0,15790.0,318.0,29347.0,120.0,17.0,1.0,1403.0,2611.0,93.53333333333332,0.43782837127845886,1.00884848880567,0.0103147987633132
24,25.0,38929.0,7960.0,4379.0,16139.0,316.0,32119.0,138.0,20.0,3.0,1421.0,2320.0,94.73333333333332,0.3424657534246575,0.990925416935192,0.0101919231225109
25,26.0,36471.0,7741.0,4021.0,16294.0,308.0,34983.0,155.0,27.0,7.0,1380.0,2190.0,92.0,0.6145741878841089,0.965871709484614,0.0100497202789775
26,27.0,34237.0,7449.0,3734.0,16300.0,313.0,37773.0,157.0,37.0,10.0,1395.0,1982.0,93.0,0.3502626970227671,0.946166478483457,0.0099508303672545
27,28.0,32281.0,7126.0,3413.0,16153.0,314.0,40514.0,157.0,42.0,5.0,1354.0,1749.0,90.26666666666668,0.41946308724832215,0.925356005011897,0.0098626471678391
28,29.0,30448.0,6820.0,3180.0,15910.0,316.0,43126.0,154.0,46.0,4.0,1331.0,1614.0,88.73333333333333,0.4389815627743635,0.907598856414614,0.0098057215496737
29,30.0,28884.0,6489.0,2807.0,15621.0,310.0,45686.0,154.0,49.0,3.0,1281.0,1381.0,85.39999999999999,0.864304235090752,0.886431555194088,0.0097445369436924
30,31.0,27475.0,6131.0,2487.0,15211.0,288.0,48191.0,164.0,53.0,4.0,1290.0,1258.0,86.0,0.7136485280999109,0.872648051346115,0.0097376533546311
31,32.0,26217.0,5725.0,2204.0,14761.0,275.0,50585.0,177.0,56.0,3.0,1205.0,1119.0,80.33333333333333,0.543970988213962,0.850825392050984,0.0096992048183186
32,33.0,25110.0,5335.0,2048.0,14196.0,260.0,52815.0,176.0,60.0,4.0,1184.0,993.0,78.93333333333334,0.2798507462686567,0.835003241372558,0.0097067155152995
33,34.0,24178.0,4962.0,1795.0,13627.0,240.0,54945.0,188.0,65.0,5.0,1157.0,842.0,77.13333333333333,0.37488284910965325,0.819202562995246,0.0097283135488128
34,35.0,23374.0,4581.0,1534.0,13000.0,217.0,57031.0,193.0,70.0,5.0,1118.0,723.0,74.53333333333333,0.19685039370078738,0.803441962183984,0.0097625657656663
35,36.0,22603.0,4259.0,1384.0,12369.0,196.0,58919.0,198.0,72.0,2.0,1039.0,693.0,69.26666666666667,0.7314524555903866,0.782843701275027,0.0097786730519635
36,37.0,21880.0,3951.0,1252.0,11721.0,180.0,60747.0,189.0,80.0,8.0,1037.0,647.0,69.13333333333334,0.42149631190727077,0.768633008733733,0.0098469887585598
37,38.0,21285.0,3653.0,1089.0,11059.0,166.0,62485.0,174.0,89.0,9.0,954.0,529.0,63.6,0.42238648363252373,0.752176171373167,0.0099150956247475
38,39.0,20760.0,3321.0,997.0,10427.0,154.0,64086.0,161.0,94.0,5.0,910.0,469.0,60.66666666666667,0.6960556844547563,0.720702082977288,0.0098930734497161
39,40.0,20336.0,3029.0,863.0,9836.0,142.0,65541.0,157.0,96.0,2.0,875.0,380.0,58.333333333333336,0.23752969121140144,0.683924675981653,0.0098408974916057
40,41.0,19906.0,2744.0,762.0,9267.0,130.0,66951.0,140.0,100.0,4.0,839.0,378.0,55.93333333333334,0.12674271229404308,0.644514353336335,0.0097799735188834
41,42.0,19549.0,2487.0,665.0,8671.0,120.0,68272.0,135.0,101.0,1.0,754.0,319.0,50.26666666666667,0.13210039630118892,0.611031611710438,0.0097793226379716
42,43.0,19190.0,2267.0,625.0,8083.0,104.0,69496.0,131.0,104.0,3.0,723.0,312.0,48.2,0.13568521031207598,0.579190931427816,0.0098111600884245
43,44.0,18900.0,2067.0,551.0,7510.0,95.0,70644.0,126.0,107.0,3.0,699.0,269.0,46.6,0.1443001443001443,0.55424272668354,0.0099225365101563
44,45.0,18634.0,1905.0,492.0,6981.0,91.0,71668.0,121.0,108.0,1.0,506.0,227.0,72.18259629101283,0.487012987012987,0.530780290195119,0.0100704451151017
45,46.0,18404.0,1730.0,461.0,6459.0,81.0,72639.0,117.0,109.0,1.0,433.0,206.0,93.92624728850323,0.5025125628140703,0.52903668365306,0.0104560055382852
46,47.0,18190.0,1573.0,404.0,5995.0,74.0,73536.0,114.0,114.0,5.0,388.0,183.0,92.16152019002377,0.0,0.5444460960669,0.0110560251152699
47,48.0,17974.0,1429.0,391.0,5518.0,67.0,74400.0,106.0,115.0,1.0,400.0,185.0,93.24009324009324,0.0,0.563341653025827,0.0117311938785108
48,49.0,17801.0,1278.0,345.0,5129.0,65.0,75161.0,105.0,116.0,1.0,335.0,152.0,92.5414364640884,0.8403361344537815,0.575588445058452,0.0123618203529109
49,50.0,17651.0,1151.0,302.0,4723.0,70.0,75890.0,95.0,118.0,2.0,358.0,131.0,95.2127659574468,0.0,0.58747883556204,0.0130038132242077
50,51.0,17510.0,1030.0,270.0,4337.0,64.0,76572.0,97.0,120.0,2.0,357.0,124.0,92.96875,0.2857142857142857,0.590594019994465,0.0135598654376432
51,52.0,17396.0,909.0,218.0,4030.0,63.0,77173.0,90.0,121.0,1.0,288.0,97.0,90.85173501577287,0.6968641114982579,0.587424053958188,0.0140501516553431
52,53.0,17289.0,808.0,194.0,3758.0,59.0,77684.0,86.0,122.0,1.0,298.0,92.0,92.54658385093168,0.6944444444444444,0.601930978411602,0.0147693668766102
53,54.0,17188.0,733.0,185.0,3472.0,57.0,78165.0,77.0,123.0,1.0,269.0,92.0,91.80887372013652,0.33003300330033003,0.60334077432395,0.0153496484882604
54,55.0,17090.0,663.0,172.0,3171.0,52.0,78654.0,72.0,126.0,3.0,262.0,84.0,91.6083916083916,0.0,0.611314117598348,0.0160262874768965
55,56.0,16993.0,622.0,173.0,2921.0,47.0,79042.0,76.0,126.0,0.0,208.0,83.0,91.2280701754386,0.4166666666666667,0.59875304343366,0.0164428074796787
56,57.0,16912.0,579.0,143.0,2702.0,45.0,79420.0,72.0,127.0,1.0,214.0,69.0,91.84549356223177,0.4629629629629629,0.601385995007613,0.017078214640751
57,58.0,16837.0,539.0,130.0,2513.0,41.0,79744.0,67.0,129.0,2.0,208.0,66.0,90.82969432314412,0.46728971962616817,0.592659355007542,0.0175761970015137
58,59.0,16763.0,484.0,117.0,2310.0,37.0,80101.0,59.0,129.0,0.0,201.0,67.0,89.33333333333333,0.0,0.563208383412627,0.0177658536346953
59,60.0,16693.0,460.0,101.0,2145.0,34.0,80378.0,58.0,131.0,2.0,182.0,58.0,92.38578680203044,1.1494252873563218,0.526411421898802,0.0178265401404167
60,61.0,16647.0,416.0,91.0,1994.0,30.0,80637.0,53.0,132.0,1.0,179.0,41.0,90.86294416243656,0.0,0.514158015007947,0.018327753875769
61,62.0,16603.0,383.0,79.0,1856.0,30.0,80868.0,48.0,133.0,1.0,133.0,40.0,91.72413793103448,0.0,0.486234597774495,0.0185916445136155
62,63.0,16567.0,338.0,71.0,1697.0,28.0,81121.0,44.0,134.0,1.0,122.0,28.0,93.12977099236642,0.0,0.479334674978253,0.0192972873966665
63,64.0,16538.0,315.0,63.0,1563.0,25.0,81322.0,39.0,135.0,1.0,111.0,24.0,90.98360655737704,0.6944444444444444,0.491277236414327,0.020469884850597
64,65.0,16497.0,271.0,68.0,1415.0,21.0,81556.0,36.0,136.0,1.0,76.0,35.0,87.35632183908046,0.0,0.503940649128022,0.0217466441617357
65,66.0,16466.0,258.0,56.0,1326.0,18.0,81706.0,33.0,137.0,1.0,68.0,27.0,89.47368421052632,0.0,0.539771738010596,0.0236025701502176
66,67.0,16444.0,226.0,51.0,1232.0,17.0,81862.0,31.0,137.0,0.0,97.0,19.0,91.50943396226415,0.0,0.569491299840711,0.0253923620188267
67,68.0,16425.0,198.0,38.0,1147.0,15.0,82012.0,27.0,138.0,1.0,76.0,18.0,91.56626506024097,0.0,0.558500561957828,0.0262696566818848
68,69.0,16395.0,176.0,36.0,1042.0,13.0,82173.0,26.0,139.0,1.0,66.0,27.0,89.1891891891892,0.0,0.569375917207962,0.0276513389375397
69,70.0,16377.0,148.0,30.0,958.0,13.0,82312.0,22.0,140.0,1.0,81.0,13.0,94.18604651162792,0.0,0.593271152716708,0.0294073592489965
70,71.0,16360.0,140.0,30.0,883.0,13.0,82412.0,20.0,142.0,2.0,72.0,16.0,91.13924050632912,0.0,0.57140735714496,0.0300325039293014
71,72.0,16343.0,129.0,29.0,823.0,9.0,82504.0,19.0,144.0,2.0,62.0,16.0,83.78378378378379,0.0,0.566219521638889,0.0310753333922046
72,73.0,16333.0,116.0,25.0,764.0,7.0,82593.0,18.0,144.0,0.0,48.0,8.0,87.27272727272727,0.0,0.549725768664273,0.0318447587552429
73,74.0,16319.0,111.0,23.0,700.0,7.0,82681.0,15.0,144.0,0.0,46.0,11.0,85.18518518518519,0.0,0.581468031663113,0.0340862596822788
74,75.0,16306.0,96.0,20.0,655.0,5.0,82759.0,13.0,146.0,2.0,48.0,11.0,84.21052631578947,0.0,0.60429255349472,0.0361780488609834
75,76.0,16292.0,91.0,22.0,589.0,5.0,82846.0,8.0,147.0,1.0,49.0,13.0,85.96491228070175,0.0,0.601418116895543,0.03751543139462
76,77.0,16276.0,87.0,22.0,546.0,5.0,82909.0,7.0,148.0,1.0,36.0,15.0,83.72093023255815,0.0,0.577238838924312,0.0381450161666285
77,78.0,16266.0,75.0,25.0,501.0,5.0,82975.0,4.0,149.0,1.0,42.0,8.0,89.36170212765957,0.0,0.57288558956421,0.0394390704548523
78,79.0,16256.0,72.0,19.0,472.0,4.0,83025.0,2.0,150.0,1.0,28.0,8.0,87.5,0.0,0.5480438155028,0.0400769329490615
79,80.0,16243.0,66.0,14.0,436.0,3.0,83086.0,2.0,150.0,0.0,41.0,11.0,89.13043478260869,0.0,0.570618809702173,0.0425314149244692
80,81.0,16237.0,56.0,11.0,397.0,3.0,83144.0,2.0,150.0,0.0,34.0,5.0,85.0,0.0,0.532604176606312,0.042779796930439
81,82.0,16230.0,53.0,9.0,371.0,2.0,83183.0,2.0,150.0,0.0,26.0,5.0,83.87096774193549,0.0,0.491846890766642,0.0428097769168776
82,83.0,16226.0,47.0,7.0,340.0,2.0,83226.0,2.0,150.0,0.0,21.0,4.0,80.76923076923077,0.0,0.499486435874519,0.0450371752156315
83,84.0,16224.0,44.0,4.0,315.0,2.0,83260.0,1.0,150.0,0.0,18.0,2.0,69.23076923076923,0.0,0.529459251880692,0.0485354500436712
84,85.0,16222.0,34.0,3.0,285.0,2.0,83303.0,1.0,150.0,0.0,18.0,2.0,81.81818181818183,0.0,0.565735830955368,0.0525272532240663
85,86.0,16221.0,30.0,3.0,267.0,2.0,83326.0,1.0,150.0,0.0,21.0,1.0,80.76923076923077,0.0,0.585934619719255,0.0558666739646152
86,87.0,16213.0,25.0,6.0,246.0,2.0,83357.0,1.0,150.0,0.0,16.0,7.0,72.72727272727273,0.0,0.590350891291429,0.0584534484506298
87,88.0,16206.0,25.0,8.0,227.0,2.0,83382.0,0.0,150.0,0.0,11.0,7.0,78.57142857142857,0.0,0.588857613146504,0.0607360253220546
88,89.0,16205.0,21.0,8.0,219.0,2.0,83395.0,0.0,150.0,0.0,17.0,0.0,89.47368421052632,0.0,0.595563830984204,0.063487317700662
89,90.0,16199.0,22.0,8.0,199.0,2.0,83420.0,0.0,150.0,0.0,17.0,3.0,77.27272727272727,0.0,0.577076851121924,0.0649262183101765
90,91.0,16195.0,23.0,6.0,184.0,1.0,83440.0,1.0,150.0,0.0,15.0,3.0,78.94736842105263,0.0,0.575399532946329,0.067345421432156
91,92.0,16193.0,22.0,2.0,176.0,0.0,83455.0,2.0,150.0,0.0,12.0,1.0,66.66666666666666,0.0,0.579214599719332,0.0702400874865488
92,93.0,16186.0,21.0,4.0,152.0,0.0,83485.0,2.0,150.0,0.0,13.0,7.0,68.42105263157895,0.0,0.580246479257426,0.0731041849159975
93,94.0,16179.0,18.0,8.0,142.0,0.0,83501.0,2.0,150.0,0.0,8.0,5.0,61.53846153846154,7.142857142857142,0.537740797277593,0.0731772537337506
94,95.0,16176.0,15.0,8.0,132.0,0.0,83517.0,2.0,150.0,0.0,5.0,3.0,55.55555555555556,0.0,0.571541541380622,0.0785072684441452
95,96.0,16174.0,15.0,7.0,122.0,0.0,83530.0,2.0,150.0,0.0,8.0,2.0,72.72727272727273,0.0,0.620794178549184,0.0852726384615791
96,97.0,16171.0,15.0,8.0,116.0,0.0,83538.0,2.0,150.0,0.0,11.0,3.0,57.89473684210527,0.0,0.633945551708829,0.089653439703272
97,98.0,16169.0,12.0,8.0,105.0,0.0,83554.0,2.0,150.0,0.0,10.0,1.0,76.92307692307693,0.0,0.600346562644485,0.0905056496577886
98,99.0,16167.0,10.0,6.0,94.0,0.0,83571.0,2.0,150.0,0.0,7.0,2.0,43.75,0.0,0.527547461729321,0.0879245769548868
99,100.0,16167.0,10.0,4.0,87.0,0.0,83581.0,1.0,150.0,0.0,4.0,0.0,28.57142857142857,0.0,0.553506545742075,0.0935596824307999
100,101.0,16165.0,10.0,6.0,78.0,0.0,83590.0,1.0,150.0,0.0,7.0,2.0,58.333333333333336,0.0,0.60153365853637,0.101677746174885
101,102.0,16164.0,9.0,4.0,74.0,0.0,83598.0,1.0,150.0,0.0,5.0,1.0,55.55555555555556,0.0,0.5597047909726,0.102187646519802
102,103.0,16163.0,9.0,4.0,66.0,0.0,83607.0,1.0,150.0,0.0,5.0,1.0,50.0,0.0,0.605945749453315,0.110630051866651
103,104.0,16163.0,7.0,3.0,61.0,0.0,83615.0,1.0,150.0,0.0,5.0,0.0,62.5,0.0,0.700411407131027,0.12381641390069
104,105.0,16160.0,7.0,3.0,62.0,0.0,83617.0,1.0,150.0,0.0,2.0,3.0,28.57142857142857,0.0,0.683103697068236,0.12684917203708
105,106.0,16158.0,8.0,3.0,57.0,0.0,83623.0,0.0,151.0,1.0,6.0,2.0,60.0,0.0,0.7531351159581,0.13750303061984
106,107.0,16155.0,9.0,4.0,54.0,0.0,83627.0,0.0,151.0,0.0,4.0,3.0,44.44444444444444,0.0,0.772245548684399,0.143402398318672
107,108.0,16155.0,9.0,3.0,52.0,0.0,83630.0,0.0,151.0,0.0,2.0,0.0,28.57142857142857,0.0,0.728467644076391,0.14286425892948
108,109.0,16153.0,10.0,2.0,50.0,0.0,83634.0,0.0,151.0,0.0,5.0,2.0,55.55555555555556,0.0,0.793629136425292,0.152733998517291
109,110.0,16152.0,10.0,2.0,46.0,0.0,83639.0,0.0,151.0,0.0,7.0,1.0,63.63636363636363,0.0,0.740065709241995,0.151065280314485
110,111.0,16150.0,12.0,2.0,44.0,0.0,83641.0,0.0,151.0,0.0,2.0,2.0,66.66666666666666,0.0,0.580403706080675,0.13680246546515
111,112.0,16148.0,10.0,2.0,44.0,0.0,83645.0,0.0,151.0,0.0,3.0,1.0,33.33333333333333,0.0,0.646413718916937,0.148297477709328
112,113.0,16147.0,9.0,2.0,44.0,0.0,83647.0,0.0,151.0,0.0,5.0,1.0,62.5,0.0,0.691480591267808,0.158636527302954
113,114.0,16147.0,8.0,1.0,43.0,0.0,83650.0,0.0,151.0,0.0,1.0,0.0,20.0,0.0,0.62185884085212,0.15546471021303
114,115.0,16145.0,7.0,3.0,37.0,0.0,83657.0,0.0,151.0,0.0,3.0,2.0,42.85714285714285,0.0,0.663228363300829,0.165807090825207
115,116.0,16144.0,8.0,2.0,35.0,0.0,83660.0,0.0,151.0,0.0,2.0,1.0,16.666666666666664,0.0,0.577085909779407,0.160054833696726
116,117.0,16143.0,6.0,1.0,35.0,0.0,83664.0,0.0,151.0,0.0,1.0,0.0,16.666666666666664,0.0,0.71431465978223,0.184435252085893
117,118.0,16143.0,5.0,0.0,31.0,0.0,83670.0,0.0,151.0,0.0,3.0,0.0,50.0,0.0,0.819784115805226,0.204946028951306
118,119.0,16140.0,7.0,1.0,26.0,0.0,83675.0,0.0,151.0,0.0,3.0,3.0,50.0,0.0,0.706871865743357,0.196050981316967
119,120.0,16140.0,5.0,1.0,24.0,0.0,83679.0,0.0,151.0,0.0,2.0,0.0,25.0,0.0,0.686236649551596,0.1980994571732
120,121.0,16140.0,4.0,1.0,23.0,0.0,83681.0,0.0,151.0,0.0,1.0,0.0,20.0,0.0,0.787188621050134,0.218326841281389
121,122.0,16139.0,4.0,2.0,19.0,0.0,83685.0,0.0,151.0,0.0,0.0,1.0,0.0,0.0,0.769787264004285,0.22221844204581
122,123.0,16138.0,3.0,2.0,18.0,0.0,83688.0,0.0,151.0,0.0,4.0,1.0,30.76923076923077,0.0,0.8772051902905,0.243292945591965
123,124.0,16137.0,2.0,3.0,17.0,0.0,83690.0,0.0,151.0,0.0,2.0,1.0,50.0,0.0,0.706395574816559,0.223381894548421
124,125.0,16136.0,2.0,2.0,19.0,0.0,83690.0,0.0,151.0,0.0,0.0,1.0,0.0,0.0,0.589460194220381,0.208405650286385
125,126.0,16136.0,2.0,1.0,17.0,0.0,83693.0,0.0,151.0,0.0,2.0,0.0,20.0,0.0,0.625188024478669,0.221037345812744
126,127.0,16136.0,2.0,0.0,15.0,0.0,83696.0,0.0,151.0,0.0,3.0,0.0,60.0,0.0,0.588731679440849,0.222519658963698
127,128.0,16136.0,2.0,0.0,14.0,0.0,83697.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.363725773386956,0.181862886693478
128,129.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,1.0,0.0,20.0,0.0,0.39895313900256,0.19947656950128
129,130.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,1.0,0.0,12.5,0.0,0.336614099451727,0.194344240931478
130,131.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.638755807683985,0.285660281400835
131,132.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.728119843718414,0.32562509326418
132,133.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,1.0,0.0,20.0,0.0,0.80677479542097,0.360800657018955
133,134.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.875733471231941,0.391639914369296
134,135.0,16136.0,0.0,0.0,13.0,0.0,83700.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.935602533718294,0.418414173063029
135,136.0,16136.0,0.0,0.0,10.0,0.0,83703.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.986549964893758,0.441198556940495
136,137.0,16136.0,0.0,0.0,9.0,0.0,83704.0,0.0,151.0,0.0,3.0,0.0,75.0,0.0,1.2348473652325,0.504124325839975
137,138.0,16136.0,0.0,0.0,7.0,0.0,83706.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.633571895400566,0.365792904360498
138,139.0,16136.0,0.0,0.0,7.0,0.0,83706.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.6485892212801,0.374463161499556
139,140.0,16136.0,0.0,0.0,7.0,0.0,83706.0,0.0,151.0,0.0,1.0,0.0,20.0,0.0,1.15761496244462,0.517701149559409
140,141.0,16136.0,0.0,0.0,6.0,0.0,83707.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.989265300817389,0.494632650408694
141,142.0,16136.0,0.0,0.0,6.0,0.0,83707.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.0211302817152,0.5105651408576
142,143.0,16136.0,0.0,0.0,6.0,0.0,83707.0,0.0,151.0,0.0,1.0,0.0,25.0,0.0,1.05610011772329,0.528050058861643
143,144.0,16135.0,0.0,1.0,5.0,0.0,83708.0,0.0,151.0,0.0,0.0,1.0,0.0,0.0,1.08971665698861,0.544858328494303
144,145.0,16135.0,0.0,0.0,6.0,0.0,83708.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.11961122788968,0.559805613944839
145,146.0,16135.0,0.0,0.0,6.0,0.0,83708.0,0.0,151.0,0.0,2.0,0.0,40.0,0.0,1.14524403643288,0.57262201821644
146,147.0,16135.0,0.0,0.0,6.0,0.0,83708.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.583343058625911,0.412485832512483
147,148.0,16135.0,0.0,0.0,5.0,0.0,83709.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.604709862492574,0.427594444418883
148,149.0,16135.0,0.0,0.0,4.0,0.0,83710.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.659098668673899,0.46605313809034
149,150.0,16135.0,0.0,0.0,4.0,0.0,83710.0,0.0,151.0,0.0,1.0,0.0,33.33333333333333,0.0,0.731644927384517,0.517351089574331
150,151.0,16135.0,0.0,0.0,4.0,0.0,83710.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.407609996513358,0.407609996513358
151,152.0,16135.0,0.0,0.0,4.0,0.0,83710.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.460006999526374,0.460006999526374
152,153.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.53996521049753,0.53996521049753
153,154.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.645869126018702,0.645869126018702
154,155.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.778980637218713,0.778980637218713
155,156.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.941860078563663,0.941860078563663
156,157.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.13679791965922,1.13679791965922
157,158.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.36489398649267,1.36489398649267
158,159.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.62522596215351,1.62522596215351
159,160.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.91417829714334,1.91417829714334
160,161.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.45028794544262,3.14682878445523
161,162.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.67914617867457,3.30865599310391
162,163.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,4.00467979973557,2.83173624287381
163,164.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,3.33482847854833,2.35807983127554
164,165.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.85293849626085,2.0173321570142
165,166.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2.52129464473591,1.78282454066209
166,167.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,1.0,0.0,25.0,0.0,2.29112596974674,1.62007070976053
167,168.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.0641839872478,1.0641839872478
168,169.0,16135.0,0.0,0.0,1.0,0.0,83713.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,1.04235522198142,1.04235522198142
