,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
19,20.0,54287.0,7829.0,5107.0,13175.0,232.0,19261.0,96.0,13.0,1.0,1397.0,3204.0,93.13333333333334,0.33984706881903143,1.1052624628614,0.0111739622205327
20,21.0,50792.0,8002.0,5051.0,14042.0,267.0,21737.0,95.0,14.0,1.0,1413.0,3101.0,94.2,0.08771929824561403,1.07617350068141,0.010896597729193
21,22.0,47440.0,8129.0,4967.0,14794.0,277.0,24267.0,110.0,16.0,2.0,1386.0,2964.0,92.4,0.08517887563884156,1.05189451226915,0.0106770689158027
22,23.0,44215.0,8200.0,4895.0,15308.0,305.0,26940.0,119.0,18.0,2.0,1397.0,2831.0,93.13333333333334,0.4456327985739751,1.03401831320338,0.010516225971925
23,24.0,41282.0,8120.0,4722.0,15728.0,327.0,29686.0,115.0,20.0,2.0,1408.0,2590.0,93.86666666666666,0.34572169403630076,1.01449996435451,0.0103677053196613
24,25.0,38534.0,8060.0,4425.0,16033.0,318.0,32478.0,130.0,22.0,2.0,1391.0,2409.0,92.73333333333332,0.5163511187607573,0.990648280685592,0.010213411634394
25,26.0,36123.0,7776.0,4058.0,16257.0,319.0,35301.0,141.0,25.0,3.0,1391.0,2116.0,92.73333333333332,0.528169014084507,0.970227230962214,0.0100928536181073
26,27.0,33880.0,7483.0,3756.0,16362.0,317.0,38027.0,147.0,28.0,3.0,1367.0,2010.0,91.13333333333333,0.17286084701815038,0.949570084257082,0.0099877308566121
27,28.0,31863.0,7186.0,3487.0,16256.0,319.0,40710.0,149.0,30.0,2.0,1365.0,1785.0,91.0,0.5249343832020997,0.929258513041608,0.0098997436255711
28,29.0,30173.0,6830.0,3064.0,16095.0,308.0,43331.0,167.0,32.0,2.0,1348.0,1496.0,89.86666666666666,0.0,0.907974191586835,0.0098212474243178
29,30.0,28674.0,6398.0,2760.0,15691.0,300.0,45984.0,157.0,36.0,4.0,1304.0,1338.0,86.93333333333332,0.35398230088495575,0.886623517267513,0.009756674295689
30,31.0,27361.0,5962.0,2429.0,15303.0,300.0,48452.0,153.0,40.0,4.0,1241.0,1177.0,82.73333333333333,0.807899461400359,0.868255904192931,0.0097232091917195
31,32.0,26134.0,5573.0,2247.0,14729.0,287.0,50830.0,158.0,42.0,2.0,1224.0,1073.0,81.6,0.18050541516245489,0.846669541793145,0.0096858744833541
32,33.0,25028.0,5243.0,1971.0,14243.0,276.0,53029.0,162.0,48.0,6.0,1189.0,980.0,79.26666666666667,0.5550416281221091,0.825327468375185,0.0096630371972732
33,34.0,24098.0,4849.0,1733.0,13690.0,262.0,55154.0,160.0,54.0,6.0,1139.0,811.0,75.93333333333334,0.5797101449275363,0.806732905023731,0.0096706653081487
34,35.0,23290.0,4446.0,1517.0,12974.0,244.0,57309.0,157.0,63.0,9.0,1101.0,725.0,73.4,0.2958579881656805,0.792611728683648,0.0097203595174394
35,36.0,22564.0,4057.0,1349.0,12311.0,234.0,59254.0,161.0,70.0,7.0,1059.0,648.0,70.6,0.5154639175257731,0.777320926358826,0.0097770416302643
36,37.0,21923.0,3757.0,1219.0,11648.0,212.0,61003.0,167.0,71.0,1.0,1020.0,569.0,68.0,0.7291666666666666,0.761520170528283,0.0098426729522799
37,38.0,21341.0,3468.0,1115.0,10971.0,189.0,62679.0,164.0,73.0,2.0,908.0,513.0,60.53333333333333,0.22123893805309736,0.746582476788606,0.0099262384321922
38,39.0,20786.0,3184.0,996.0,10346.0,176.0,64273.0,163.0,76.0,3.0,878.0,497.0,58.53333333333334,0.5592841163310962,0.73399399334272,0.0100387127789366
39,40.0,20326.0,2894.0,876.0,9829.0,165.0,65666.0,162.0,82.0,6.0,853.0,415.0,56.86666666666667,0.5854800936768151,0.707075155956397,0.0100631515780171
40,41.0,19900.0,2673.0,784.0,9174.0,155.0,67072.0,157.0,85.0,3.0,829.0,369.0,55.266666666666666,0.6578947368421052,0.674153862591596,0.0100508092456242
41,42.0,19585.0,2441.0,652.0,8580.0,142.0,68357.0,155.0,88.0,3.0,773.0,276.0,51.53333333333333,0.27472527472527475,0.640160101503734,0.0100405690674065
42,43.0,19234.0,2249.0,602.0,8011.0,134.0,69533.0,147.0,90.0,2.0,724.0,306.0,48.266666666666666,0.2820874471086037,0.603477605622648,0.010021835241201
43,44.0,18923.0,2044.0,531.0,7445.0,122.0,70694.0,145.0,96.0,6.0,691.0,275.0,46.06666666666667,0.2971768202080238,0.577342937815543,0.0101086201967672
44,45.0,18656.0,1861.0,469.0,6925.0,114.0,71732.0,142.0,101.0,5.0,597.0,224.0,54.4211485870556,0.949367088607595,0.545762253808831,0.0101679140492692
45,46.0,18430.0,1656.0,414.0,6412.0,110.0,72746.0,128.0,104.0,3.0,469.0,194.0,92.50493096646942,1.1666666666666667,0.533578922807782,0.0104322934809391
46,47.0,18228.0,1525.0,353.0,5946.0,101.0,73615.0,125.0,107.0,3.0,415.0,171.0,93.46846846846849,0.8960573476702508,0.534896216065134,0.010868821497454
47,48.0,18044.0,1369.0,346.0,5489.0,97.0,74435.0,110.0,110.0,3.0,395.0,158.0,91.22401847575058,1.1787819253438114,0.541786844010691,0.0114016179982247
48,49.0,17873.0,1246.0,301.0,5112.0,84.0,75157.0,114.0,113.0,3.0,334.0,148.0,93.82022471910112,0.2695417789757413,0.546777521685068,0.0119458934979944
49,50.0,17693.0,1145.0,291.0,4733.0,73.0,75838.0,107.0,120.0,7.0,360.0,154.0,94.24083769633508,0.5899705014749262,0.562316303731873,0.0126339291711328
50,51.0,17531.0,1067.0,253.0,4375.0,66.0,76476.0,109.0,123.0,3.0,310.0,146.0,91.71597633136096,0.0,0.563507157764911,0.0131834829913574
51,52.0,17410.0,963.0,220.0,4044.0,52.0,77078.0,106.0,127.0,4.0,332.0,106.0,94.05099150141642,0.7220216606498195,0.579500234710828,0.0139245020150922
52,53.0,17292.0,865.0,197.0,3754.0,50.0,77612.0,101.0,129.0,2.0,275.0,102.0,92.28187919463086,0.3424657534246575,0.578862373791764,0.0144851455402553
53,54.0,17199.0,774.0,178.0,3508.0,43.0,78072.0,95.0,131.0,2.0,251.0,82.0,90.28776978417268,0.38314176245210724,0.585180293090572,0.0151446690826161
54,55.0,17110.0,699.0,171.0,3241.0,38.0,78517.0,93.0,131.0,0.0,232.0,78.0,91.699604743083,0.3546099290780142,0.602115513994662,0.0159672461024556
55,56.0,17026.0,633.0,158.0,2980.0,39.0,78940.0,91.0,133.0,2.0,220.0,72.0,90.53497942386832,0.904977375565611,0.607889422464444,0.0166623233747141
56,57.0,16948.0,583.0,136.0,2752.0,34.0,79330.0,80.0,137.0,4.0,206.0,69.0,89.95633187772926,0.48543689320388345,0.616825350407192,0.0174116669432022
57,58.0,16866.0,555.0,125.0,2521.0,32.0,79692.0,71.0,138.0,1.0,215.0,73.0,93.07359307359307,0.0,0.609839249421726,0.0179442115287864
58,59.0,16796.0,502.0,114.0,2347.0,30.0,80004.0,68.0,139.0,1.0,197.0,59.0,93.3649289099526,0.0,0.589763946934356,0.0182790177792372
59,60.0,16735.0,443.0,110.0,2159.0,24.0,80322.0,66.0,141.0,2.0,171.0,52.0,92.43243243243244,0.0,0.568835771312798,0.0186029189453913
60,61.0,16692.0,402.0,90.0,1980.0,23.0,80610.0,60.0,143.0,2.0,180.0,33.0,93.26424870466322,0.0,0.555520338314634,0.0190766467389662
61,62.0,16639.0,367.0,81.0,1839.0,21.0,80855.0,54.0,144.0,1.0,141.0,51.0,89.24050632911393,0.0,0.518046945408852,0.0191475660699633
62,63.0,16596.0,337.0,65.0,1708.0,19.0,81078.0,47.0,150.0,6.0,144.0,38.0,92.3076923076923,0.7299270072992701,0.503487643221176,0.0196578898265698
63,64.0,16561.0,297.0,53.0,1604.0,19.0,81275.0,38.0,153.0,3.0,106.0,31.0,86.1788617886179,0.0,0.487022562608626,0.020187734720471
64,65.0,16528.0,271.0,47.0,1469.0,18.0,81478.0,34.0,155.0,2.0,101.0,27.0,88.59649122807018,0.0,0.490135914293067,0.0211904234444908
65,66.0,16491.0,253.0,46.0,1356.0,16.0,81650.0,33.0,155.0,0.0,91.0,33.0,89.2156862745098,0.0,0.484957782520925,0.0220892217022236
66,67.0,16469.0,221.0,38.0,1262.0,13.0,81810.0,30.0,157.0,2.0,84.0,19.0,88.42105263157895,0.0,0.485754407094098,0.0231837929414303
67,68.0,16447.0,195.0,36.0,1160.0,11.0,81966.0,27.0,158.0,1.0,64.0,21.0,91.42857142857144,0.0,0.492182534593355,0.0244869963146101
68,69.0,16425.0,171.0,34.0,1067.0,8.0,82110.0,27.0,158.0,0.0,65.0,17.0,81.25,0.0,0.501802913380373,0.0259476109312628
69,70.0,16411.0,161.0,21.0,971.0,8.0,82244.0,26.0,158.0,0.0,70.0,12.0,86.41975308641975,1.3888888888888888,0.516813082397747,0.027624821247642
70,71.0,16395.0,151.0,19.0,897.0,8.0,82348.0,24.0,158.0,0.0,59.0,11.0,86.76470588235294,0.0,0.522408951456638,0.0291127126701119
71,72.0,16385.0,134.0,19.0,812.0,8.0,82461.0,23.0,158.0,0.0,48.0,10.0,88.88888888888889,0.0,0.537173317008904,0.0309108509048749
72,73.0,16374.0,123.0,13.0,760.0,7.0,82540.0,25.0,158.0,0.0,48.0,11.0,85.71428571428571,0.0,0.558604534155986,0.0329733830773647
73,74.0,16362.0,106.0,14.0,697.0,4.0,82633.0,25.0,159.0,1.0,49.0,11.0,84.48275862068965,2.0,0.571255892276423,0.0348300864719728
74,75.0,16348.0,98.0,17.0,631.0,4.0,82723.0,19.0,160.0,1.0,34.0,12.0,82.92682926829268,0.0,0.574912471296861,0.0364335974989779
75,76.0,16335.0,83.0,18.0,561.0,4.0,82822.0,17.0,160.0,0.0,41.0,13.0,78.84615384615384,0.0,0.608373191440033,0.039027158427295
76,77.0,16323.0,81.0,16.0,510.0,4.0,82890.0,16.0,160.0,0.0,42.0,11.0,77.77777777777779,0.0,0.606448047502609,0.040520014582728
77,78.0,16306.0,75.0,23.0,474.0,3.0,82943.0,16.0,160.0,0.0,39.0,15.0,82.97872340425532,3.571428571428571,0.589102254655667,0.0414490899970806
78,79.0,16301.0,63.0,19.0,436.0,2.0,83004.0,15.0,160.0,0.0,33.0,4.0,86.8421052631579,0.0,0.56188760010199,0.0419974510498394
79,80.0,16291.0,55.0,20.0,407.0,2.0,83051.0,14.0,160.0,0.0,30.0,10.0,83.33333333333334,0.0,0.55188645994374,0.0432270836957794
80,81.0,16284.0,51.0,14.0,363.0,3.0,83111.0,13.0,161.0,1.0,29.0,6.0,87.87878787878788,0.0,0.542333879977383,0.0445795703248335
81,82.0,16277.0,49.0,11.0,343.0,3.0,83144.0,12.0,161.0,0.0,28.0,6.0,93.33333333333331,0.0,0.532790021047478,0.0460260476647744
82,83.0,16271.0,46.0,10.0,317.0,2.0,83181.0,12.0,161.0,0.0,22.0,6.0,84.61538461538461,0.0,0.497243948465402,0.0463682372812386
83,84.0,16262.0,40.0,13.0,298.0,2.0,83212.0,12.0,161.0,0.0,20.0,8.0,90.9090909090909,0.0,0.50000600606604,0.0485648764785665
84,85.0,16260.0,37.0,10.0,276.0,2.0,83243.0,11.0,161.0,0.0,16.0,2.0,84.21052631578947,0.0,0.527168737350305,0.0521974830021521
85,86.0,16255.0,35.0,9.0,247.0,2.0,83281.0,10.0,161.0,0.0,17.0,4.0,85.0,0.0,0.526966838345862,0.0546439156089476
86,87.0,16250.0,35.0,6.0,223.0,2.0,83313.0,10.0,161.0,0.0,15.0,4.0,78.94736842105263,0.0,0.551829288992612,0.0584937876457586
87,88.0,16247.0,30.0,6.0,207.0,1.0,83338.0,10.0,161.0,0.0,15.0,3.0,78.94736842105263,0.0,0.616439124086906,0.0646203786542444
88,89.0,16242.0,28.0,6.0,188.0,1.0,83364.0,10.0,161.0,0.0,9.0,3.0,64.28571428571429,0.0,0.589034585187393,0.0658560686788701
89,90.0,16240.0,25.0,4.0,174.0,1.0,83386.0,9.0,161.0,0.0,13.0,2.0,72.22222222222221,0.0,0.612272429243296,0.0697749189869089
90,91.0,16234.0,23.0,5.0,159.0,1.0,83408.0,8.0,162.0,1.0,16.0,6.0,61.53846153846154,0.0,0.651910272277927,0.0747792367661992
91,92.0,16232.0,21.0,2.0,151.0,1.0,83423.0,7.0,163.0,1.0,7.0,1.0,58.333333333333336,0.0,0.599095502985943,0.0743086517064498
92,93.0,16228.0,17.0,4.0,141.0,1.0,83440.0,6.0,163.0,0.0,13.0,4.0,81.25,0.0,0.631991934410975,0.0789989918013719
93,94.0,16225.0,15.0,4.0,130.0,1.0,83456.0,6.0,163.0,0.0,17.0,3.0,77.27272727272727,0.0,0.614848019832435,0.080733500235061
94,95.0,16223.0,15.0,4.0,117.0,1.0,83472.0,5.0,163.0,0.0,4.0,1.0,50.0,0.0,0.477319261197393,0.0736519610041886
95,96.0,16221.0,16.0,3.0,107.0,1.0,83484.0,5.0,163.0,0.0,6.0,1.0,85.71428571428571,0.0,0.465806858598563,0.0755638505743151
96,97.0,16221.0,15.0,3.0,94.0,1.0,83499.0,3.0,164.0,1.0,12.0,0.0,70.58823529411765,0.0,0.469497488349576,0.0793595599725992
97,98.0,16220.0,12.0,2.0,86.0,1.0,83512.0,2.0,165.0,1.0,5.0,1.0,50.0,0.0,0.384311298623604,0.0753696465759977
98,99.0,16217.0,10.0,2.0,75.0,1.0,83529.0,1.0,165.0,0.0,6.0,2.0,66.66666666666666,0.0,0.426101087400503,0.0835652984391643
99,100.0,16213.0,12.0,4.0,66.0,1.0,83539.0,0.0,165.0,0.0,7.0,4.0,87.5,0.0,0.38503894298514,0.0840223857969137
100,101.0,16213.0,11.0,4.0,55.0,1.0,83551.0,0.0,165.0,0.0,1.0,0.0,12.5,0.0,0.3289534554231,0.082238363855775
101,102.0,16213.0,9.0,3.0,54.0,1.0,83555.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.464512825432606,0.10386822540878
102,103.0,16213.0,7.0,0.0,52.0,0.0,83562.0,1.0,165.0,0.0,3.0,0.0,27.27272727272727,0.0,0.579326426913788,0.123512809221756
103,104.0,16211.0,6.0,2.0,48.0,0.0,83567.0,1.0,165.0,0.0,3.0,2.0,60.0,0.0,0.588357852996442,0.131560815439587
104,105.0,16209.0,7.0,3.0,42.0,0.0,83573.0,1.0,165.0,0.0,5.0,2.0,62.5,0.0,0.581924242071463,0.137160859235191
105,106.0,16206.0,8.0,3.0,38.0,0.0,83579.0,1.0,165.0,0.0,1.0,3.0,50.0,0.0,0.52922992018514,0.136646577812782
106,107.0,16204.0,8.0,3.0,36.0,0.0,83583.0,1.0,165.0,0.0,2.0,1.0,50.0,0.0,0.654398709479166,0.158715000026499
107,108.0,16203.0,7.0,3.0,32.0,0.0,83589.0,1.0,165.0,0.0,5.0,1.0,55.55555555555556,0.0,0.839569782925256,0.187733510647562
108,109.0,16202.0,6.0,2.0,28.0,0.0,83596.0,1.0,165.0,0.0,2.0,1.0,25.0,0.0,0.674606535959449,0.174182658600908
109,110.0,16202.0,6.0,2.0,26.0,0.0,83599.0,0.0,165.0,0.0,1.0,0.0,14.285714285714285,0.0,0.711546742311534,0.183720578868047
110,111.0,16199.0,7.0,3.0,23.0,0.0,83603.0,0.0,165.0,0.0,1.0,3.0,20.0,0.0,0.805598291639817,0.201399572909954
111,112.0,16198.0,5.0,2.0,23.0,0.0,83607.0,0.0,165.0,0.0,2.0,1.0,28.57142857142857,0.0,0.798217677280005,0.206098918050255
112,113.0,16197.0,5.0,1.0,23.0,0.0,83609.0,0.0,165.0,0.0,3.0,0.0,50.0,0.0,0.724709297680664,0.200998194814856
113,114.0,16197.0,4.0,1.0,22.0,0.0,83611.0,0.0,165.0,0.0,5.0,0.0,45.45454545454545,0.0,0.584178779480493,0.184733550389559
114,115.0,16195.0,5.0,1.0,20.0,0.0,83614.0,0.0,165.0,0.0,0.0,2.0,0.0,0.0,0.371448915936658,0.151643384925796
115,116.0,16194.0,4.0,0.0,21.0,0.0,83616.0,0.0,165.0,0.0,2.0,1.0,28.57142857142857,0.0,0.470295435668322,0.177754966501022
116,117.0,16192.0,5.0,1.0,19.0,0.0,83618.0,0.0,165.0,0.0,2.0,2.0,40.0,0.0,0.373530832364563,0.167048066571848
117,118.0,16192.0,5.0,1.0,19.0,0.0,83618.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.250820397072136,0.144811223767847
118,119.0,16192.0,5.0,1.0,18.0,0.0,83619.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.285771608541374,0.164990315118114
119,120.0,16192.0,4.0,0.0,18.0,0.0,83621.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.442956476267715,0.221478238133858
120,121.0,16192.0,4.0,0.0,15.0,0.0,83624.0,0.0,165.0,0.0,1.0,0.0,14.285714285714285,0.0,0.644983285523834,0.28844529415649
121,122.0,16192.0,3.0,0.0,14.0,0.0,83626.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,0.589248849097638,0.294624424548819
122,123.0,16192.0,3.0,0.0,14.0,0.0,83626.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.657567192619764,0.328783596309882
123,124.0,16192.0,3.0,0.0,14.0,0.0,83626.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.09454120072596,0.446844574038635
124,125.0,16192.0,1.0,0.0,14.0,0.0,83628.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.77902843854045,0.593009479513484
125,126.0,16192.0,1.0,0.0,14.0,0.0,83628.0,0.0,165.0,0.0,1.0,0.0,33.33333333333333,0.0,1.79926576113892,0.599755253712972
126,127.0,16192.0,1.0,0.0,14.0,0.0,83628.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,1.69556578642426,0.565188595474754
127,128.0,16192.0,0.0,0.0,13.0,0.0,83630.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.74755294422193,0.552624763547447
128,129.0,16192.0,0.0,0.0,13.0,0.0,83630.0,0.0,165.0,0.0,1.0,0.0,14.285714285714285,0.0,1.61953555457311,0.512142110407496
129,130.0,16192.0,0.0,0.0,12.0,0.0,83631.0,0.0,165.0,0.0,2.0,0.0,40.0,0.0,1.34915100811134,0.449717002703781
130,131.0,16192.0,0.0,0.0,11.0,0.0,83632.0,0.0,165.0,0.0,3.0,0.0,33.33333333333333,0.0,0.986051076195783,0.37269227537452
131,132.0,16191.0,1.0,0.0,11.0,0.0,83632.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,0.546765186995279,0.27338259349764
132,133.0,16191.0,1.0,0.0,9.0,0.0,83634.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,0.556963994397,0.2784819971985
133,134.0,16191.0,1.0,0.0,7.0,0.0,83636.0,0.0,165.0,0.0,2.0,0.0,50.0,0.0,0.446853949982226,0.257991248310686
134,135.0,16191.0,1.0,0.0,5.0,0.0,83638.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.163106162055601,0.163106162055601
135,136.0,16191.0,1.0,0.0,5.0,0.0,83638.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.184503741470283,0.184503741470283
136,137.0,16191.0,1.0,0.0,5.0,0.0,83638.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.2179906164228,0.2179906164228
137,138.0,16190.0,2.0,0.0,5.0,0.0,83638.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,0.26354800526732,0.26354800526732
138,139.0,16190.0,1.0,0.0,5.0,0.0,83639.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.32278837379224,0.32278837379224
139,140.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.398370446697754,0.398370446697754
140,141.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.49358348818163,0.49358348818163
141,142.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.612135928663164,0.612135928663164
142,143.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.75787374422632,0.75787374422632
143,144.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.934344907663276,0.934344907663276
144,145.0,16190.0,1.0,0.0,3.0,0.0,83641.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.28835511862488,1.6181114221426
145,146.0,16189.0,1.0,0.0,2.0,0.0,83643.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,2.64763055658322,1.87215752063671
146,147.0,16189.0,1.0,0.0,2.0,0.0,83643.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.98921187219286,2.303172548265
147,148.0,16189.0,1.0,0.0,1.0,0.0,83644.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,3.61920944558484,2.08955154766204
148,149.0,16189.0,1.0,0.0,1.0,0.0,83644.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.99606394954766,1.72977832778068
149,150.0,16189.0,1.0,0.0,1.0,0.0,83644.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.51400243815454,1.4514599844119
150,151.0,16188.0,1.0,0.0,2.0,0.0,83644.0,0.0,165.0,0.0,1.0,0.0,16.666666666666664,0.0,2.18339294033326,1.26058250184813
151,152.0,16188.0,1.0,0.0,2.0,0.0,83644.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.95718330329897,1.1299803070131
152,153.0,16188.0,1.0,0.0,1.0,0.0,83645.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,1.79942622817943,1.03889921722627
153,154.0,16187.0,1.0,1.0,1.0,0.0,83645.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,1.12473360059433,0.795306756008616
154,155.0,16187.0,1.0,1.0,1.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.09094543743644,0.771414916715829
155,156.0,16187.0,1.0,1.0,1.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.11780691324217,0.790408848410744
156,157.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.16823999012098,0.826070419067848
157,158.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,1.0,0.0,20.0,0.0,1.22741446436637,0.867913091079917
158,159.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.644201111418774,0.644201111418774
159,160.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.689874401571189,0.689874401571189
160,161.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.783771369244366,0.783771369244366
161,162.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.914214149726276,0.914214149726276
162,163.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.07816715363367,1.07816715363367
163,164.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.27559550327745,1.27559550327745
164,165.0,16187.0,1.0,0.0,2.0,0.0,83645.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.50606097877544,1.50606097877544
165,166.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,1.76740685128501,1.76740685128501
166,167.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.05502429111858,2.05502429111858
167,168.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.36164061788383,2.36164061788383
168,169.0,16187.0,1.0,0.0,1.0,0.0,83646.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,5.35544286205948,3.78686996401935
