,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
17,18.0,95570.0,942.0,753.0,1306.0,21.0,1403.0,4.0,1.0,1.0,168.0,502.0,33.6,0.0,1.4166365634079,0.0377534912667642
18,19.0,95026.0,1010.0,768.0,1501.0,23.0,1664.0,7.0,1.0,0.0,167.0,464.0,33.4,0.8771929824561403,1.36241674150667,0.0355709050007881
19,20.0,94471.0,1079.0,802.0,1662.0,30.0,1947.0,8.0,1.0,0.0,215.0,501.0,43.0,0.0,1.33871051620623,0.0341467787998815
20,21.0,93851.0,1157.0,867.0,1819.0,31.0,2263.0,11.0,1.0,0.0,231.0,555.0,46.2,0.0,1.26212112111955,0.0322456883224575
21,22.0,93198.0,1246.0,847.0,2038.0,39.0,2621.0,10.0,1.0,0.0,199.0,573.0,39.8,0.0,1.20012715106325,0.0306818502343552
22,23.0,92545.0,1297.0,867.0,2205.0,42.0,3031.0,12.0,1.0,0.0,205.0,595.0,41.0,1.0256410256410255,1.18394674434857,0.0298706088655677
23,24.0,91858.0,1374.0,884.0,2380.0,47.0,3442.0,12.0,3.0,2.0,222.0,613.0,44.4,0.0,1.16983225727984,0.0292093175763246
24,25.0,91118.0,1456.0,964.0,2505.0,51.0,3885.0,18.0,3.0,0.0,227.0,668.0,45.4,0.0,1.15823806799354,0.0286443489914393
25,26.0,90382.0,1516.0,1016.0,2650.0,54.0,4360.0,19.0,3.0,0.0,237.0,666.0,47.4,0.5555555555555556,1.12784637912448,0.0278927330961746
26,27.0,89620.0,1554.0,1045.0,2841.0,57.0,4858.0,22.0,3.0,0.0,210.0,660.0,42.0,1.0582010582010581,1.10655775853419,0.0272995385309006
27,28.0,88831.0,1650.0,1096.0,3011.0,58.0,5330.0,21.0,3.0,0.0,229.0,712.0,45.8,0.5025125628140703,1.10082744499722,0.0269538759560145
28,29.0,88054.0,1691.0,1119.0,3182.0,63.0,5862.0,25.0,4.0,1.0,240.0,697.0,48.0,0.4830917874396135,1.10439739299171,0.0267619681070423
29,30.0,87237.0,1802.0,1143.0,3303.0,66.0,6421.0,23.0,5.0,1.0,238.0,740.0,47.6,1.092896174863388,1.08898266518814,0.0263574994422542
30,31.0,86394.0,1847.0,1158.0,3472.0,70.0,7027.0,27.0,5.0,0.0,253.0,747.0,50.6,0.5208333333333333,1.08705852056572,0.0261278931007164
31,32.0,85517.0,1910.0,1209.0,3616.0,71.0,7641.0,31.0,5.0,0.0,227.0,793.0,45.4,0.0,1.05424254474723,0.0255466062656891
32,33.0,84656.0,1928.0,1291.0,3725.0,69.0,8291.0,34.0,6.0,1.0,245.0,793.0,49.0,0.0,1.05994980886147,0.0254542763203055
33,34.0,83723.0,1968.0,1325.0,3866.0,74.0,9003.0,35.0,6.0,0.0,235.0,841.0,47.0,0.0,1.05664738664873,0.0252876204008856
34,35.0,82819.0,2024.0,1323.0,4014.0,66.0,9706.0,41.0,7.0,1.0,264.0,800.0,52.8,1.0256410256410255,1.06763466375725,0.0252982631763429
35,36.0,81878.0,2089.0,1351.0,4123.0,67.0,10441.0,44.0,7.0,0.0,244.0,844.0,48.8,0.0,1.0462929378276,0.0249258709347268
36,37.0,81011.0,2124.0,1331.0,4256.0,62.0,11157.0,52.0,7.0,0.0,262.0,776.0,52.400000000000006,0.9900990099009901,1.04762799167957,0.0248241927169568
37,38.0,80132.0,2136.0,1306.0,4380.0,67.0,11917.0,54.0,8.0,1.0,225.0,793.0,45.0,0.45454545454545453,1.02530817642873,0.0244606807792461
38,39.0,79248.0,2166.0,1274.0,4490.0,66.0,12693.0,55.0,8.0,0.0,258.0,793.0,51.6,0.0,1.03571019455958,0.024500557958936
39,40.0,78399.0,2173.0,1236.0,4586.0,67.0,13477.0,52.0,10.0,2.0,257.0,763.0,51.4,0.9174311926605505,1.02219401893425,0.024276102788117
40,41.0,77574.0,2159.0,1212.0,4674.0,58.0,14255.0,56.0,12.0,2.0,270.0,748.0,54.0,1.0050251256281406,1.01245839633446,0.024099322387805
41,42.0,76746.0,2185.0,1163.0,4749.0,52.0,15033.0,59.0,13.0,1.0,245.0,760.0,49.0,0.49019607843137253,0.989331138433388,0.0237789757746853
42,43.0,75969.0,2174.0,1139.0,4780.0,57.0,15813.0,53.0,15.0,2.0,263.0,691.0,52.6,0.0,0.98421890541716,0.0236972065103574
43,44.0,75145.0,2226.0,1160.0,4749.0,57.0,16594.0,54.0,15.0,0.0,238.0,753.0,47.6,0.0,0.974093376098004,0.0235836530276331
44,45.0,74384.0,2210.0,1138.0,4806.0,59.0,17332.0,55.0,16.0,1.0,255.0,693.0,51.0,0.4975124378109453,0.976843138481687,0.0236432987418148
45,46.0,73603.0,2235.0,1154.0,4820.0,60.0,18057.0,54.0,17.0,1.0,244.0,703.0,48.8,0.0,0.97267088892671,0.0236324754315104
46,47.0,72809.0,2249.0,1127.0,4849.0,71.0,18826.0,49.0,20.0,3.0,249.0,718.0,49.8,0.0,0.975128206513358,0.0237061779254047
47,48.0,72059.0,2218.0,1120.0,4817.0,73.0,19643.0,50.0,20.0,0.0,236.0,675.0,47.2,0.0,0.987195594433492,0.0239008691987914
48,49.0,71346.0,2229.0,1074.0,4794.0,75.0,20411.0,50.0,21.0,1.0,239.0,658.0,47.8,0.9803921568627451,1.00120118716879,0.0241130821179601
49,50.0,70599.0,2229.0,1085.0,4742.0,77.0,21195.0,49.0,24.0,3.0,244.0,680.0,48.8,0.4629629629629629,1.00679511497999,0.024205722386871
50,51.0,69879.0,2157.0,1077.0,4699.0,75.0,22035.0,52.0,26.0,2.0,239.0,654.0,47.8,0.4975124378109453,0.999670054496524,0.0241252340464665
51,52.0,69156.0,2127.0,1058.0,4704.0,73.0,22802.0,54.0,26.0,0.0,242.0,665.0,48.4,0.5,0.991297575523174,0.0240213117751707
52,53.0,68423.0,2097.0,1057.0,4688.0,70.0,23584.0,54.0,27.0,1.0,242.0,663.0,48.4,0.0,0.98058951722219,0.0238955044183005
53,54.0,67689.0,2060.0,1079.0,4656.0,68.0,24367.0,53.0,28.0,1.0,263.0,668.0,52.6,0.5376344086021506,0.967472535033962,0.0237528350015706
54,55.0,67010.0,2010.0,1005.0,4659.0,66.0,25171.0,50.0,29.0,1.0,254.0,607.0,50.8,0.0,0.94586707917455,0.0235220462840526
55,56.0,66328.0,2025.0,993.0,4601.0,70.0,25903.0,50.0,30.0,1.0,245.0,602.0,49.0,0.4784688995215311,0.932622205743134,0.0234182350275709
56,57.0,65755.0,1959.0,934.0,4542.0,66.0,26662.0,52.0,30.0,0.0,231.0,520.0,46.2,0.0,0.920546849930228,0.0233593185057643
57,58.0,65180.0,1923.0,930.0,4439.0,68.0,27376.0,54.0,30.0,0.0,225.0,529.0,45.0,0.0,0.91209125999066,0.0233715944924826
58,59.0,64590.0,1891.0,922.0,4377.0,68.0,28072.0,49.0,31.0,1.0,223.0,532.0,44.6,0.46728971962616817,0.913008230147081,0.0235267645659245
59,60.0,64043.0,1847.0,872.0,4320.0,70.0,28766.0,49.0,33.0,2.0,217.0,508.0,43.4,0.9950248756218906,0.918036971403218,0.0237511625990819
60,61.0,63518.0,1785.0,845.0,4240.0,64.0,29463.0,51.0,34.0,1.0,221.0,489.0,44.2,0.5494505494505495,0.910142953886394,0.0238113765668913
61,62.0,63001.0,1710.0,815.0,4177.0,65.0,30146.0,50.0,36.0,2.0,223.0,469.0,44.6,1.5957446808510638,0.915768793475842,0.024049266719113
62,63.0,62512.0,1637.0,789.0,4082.0,62.0,30827.0,52.0,39.0,3.0,212.0,444.0,42.4,1.6574585635359116,0.898703824748521,0.023993176813075
63,64.0,62053.0,1589.0,709.0,4007.0,57.0,31490.0,55.0,40.0,1.0,201.0,414.0,40.2,0.5952380952380952,0.884518556327018,0.0239760638120561
64,65.0,61605.0,1522.0,679.0,3941.0,63.0,32099.0,50.0,41.0,1.0,208.0,408.0,41.6,0.5128205128205128,0.896475962834125,0.0243359735959286
65,66.0,61189.0,1465.0,676.0,3835.0,57.0,32682.0,55.0,41.0,0.0,211.0,385.0,42.2,0.5780346820809248,0.896274417315291,0.0245485545650494
66,67.0,60778.0,1405.0,643.0,3732.0,61.0,33287.0,53.0,41.0,0.0,184.0,373.0,36.8,0.0,0.870745432964769,0.0244048983697444
67,68.0,60387.0,1349.0,614.0,3611.0,55.0,33892.0,50.0,42.0,1.0,210.0,358.0,42.0,0.5524861878453038,0.86842481868441,0.0245922916073562
68,69.0,59983.0,1324.0,574.0,3500.0,55.0,34475.0,45.0,44.0,2.0,176.0,358.0,35.2,0.6097560975609756,0.85846403751807,0.0246995271644125
69,70.0,59624.0,1286.0,550.0,3388.0,52.0,35010.0,43.0,47.0,3.0,170.0,327.0,34.0,1.2658227848101267,0.876414023505295,0.0252264235390319
70,71.0,59277.0,1206.0,561.0,3276.0,43.0,35547.0,43.0,47.0,0.0,197.0,323.0,39.4,0.0,0.889290830834658,0.0256930348194971
71,72.0,58947.0,1148.0,523.0,3198.0,45.0,36047.0,44.0,48.0,1.0,184.0,311.0,36.8,0.6756756756756757,0.887235283334987,0.0259274829209994
72,73.0,58625.0,1095.0,519.0,3101.0,46.0,36524.0,41.0,49.0,1.0,151.0,291.0,30.2,1.4285714285714286,0.864958838702708,0.0258455887478532
73,74.0,58331.0,1034.0,503.0,2973.0,44.0,37024.0,41.0,50.0,1.0,158.0,267.0,31.6,1.1695906432748537,0.867127171298619,0.0261329919995517
74,75.0,58037.0,1017.0,476.0,2897.0,45.0,37443.0,33.0,52.0,2.0,171.0,260.0,34.2,0.641025641025641,0.867337161373769,0.0264167005895328
75,76.0,57753.0,995.0,415.0,2814.0,47.0,37892.0,30.0,54.0,2.0,175.0,255.0,35.0,1.6666666666666667,0.84610948057373,0.0263766036799244
76,77.0,57514.0,953.0,390.0,2715.0,48.0,38297.0,29.0,54.0,0.0,161.0,218.0,32.2,0.0,0.832666717970958,0.0264638854965073
77,78.0,57245.0,899.0,402.0,2648.0,45.0,38675.0,30.0,56.0,2.0,170.0,246.0,34.0,0.6711409395973155,0.829613200449377,0.0267478031110602
78,79.0,56998.0,861.0,393.0,2548.0,44.0,39066.0,34.0,56.0,0.0,133.0,227.0,26.6,0.6993006993006993,0.806211468237009,0.0267256499323077
79,80.0,56765.0,829.0,370.0,2450.0,43.0,39454.0,32.0,57.0,1.0,132.0,207.0,26.4,0.7874015748031495,0.835163751028637,0.0275945870552783
80,81.0,56512.0,793.0,370.0,2364.0,43.0,39837.0,23.0,58.0,1.0,135.0,227.0,27.0,0.6666666666666667,0.849392804451718,0.0282503844490708
81,82.0,56301.0,739.0,346.0,2301.0,39.0,40190.0,25.0,59.0,1.0,122.0,190.0,24.4,0.8547008547008548,0.851178729142129,0.028676940016313
82,83.0,56086.0,731.0,333.0,2204.0,41.0,40521.0,25.0,59.0,0.0,136.0,198.0,27.200000000000003,0.0,0.854784499329941,0.0291140755837046
83,84.0,55866.0,704.0,331.0,2117.0,42.0,40853.0,28.0,59.0,0.0,133.0,203.0,26.6,0.0,0.863356212732109,0.0296303085141226
84,85.0,55652.0,693.0,316.0,2081.0,37.0,41131.0,30.0,60.0,1.0,118.0,195.0,23.6,0.9345794392523363,0.868954663197062,0.0300894391531558
85,86.0,55467.0,664.0,314.0,2019.0,38.0,41410.0,28.0,60.0,0.0,139.0,167.0,27.800000000000004,0.0,0.876485957487051,0.0305709583747603
86,87.0,55272.0,651.0,317.0,1945.0,34.0,41691.0,27.0,63.0,3.0,120.0,181.0,24.0,0.0,0.849134053330513,0.0304233847065578
87,88.0,55072.0,620.0,332.0,1853.0,31.0,42002.0,25.0,65.0,2.0,112.0,181.0,22.4,2.0408163265306123,0.866959125529665,0.0310819905314538
88,89.0,54909.0,588.0,313.0,1814.0,26.0,42260.0,25.0,65.0,0.0,103.0,145.0,20.6,0.0,0.864723835040786,0.0314081840436173
89,90.0,54740.0,551.0,294.0,1769.0,27.0,42534.0,20.0,65.0,0.0,123.0,153.0,24.6,0.0,0.870527193700517,0.0318722650610755
90,91.0,54569.0,539.0,290.0,1700.0,24.0,42791.0,20.0,67.0,2.0,118.0,162.0,23.6,2.0408163265306123,0.85558547998185,0.031952425268702
91,92.0,54428.0,518.0,260.0,1627.0,24.0,43054.0,21.0,68.0,1.0,106.0,127.0,21.2,1.1111111111111112,0.833431451476019,0.0318903682111142
92,93.0,54300.0,490.0,230.0,1572.0,27.0,43293.0,20.0,68.0,0.0,96.0,116.0,19.2,0.0,0.813893340233839,0.0318989950021301
93,94.0,54147.0,474.0,239.0,1505.0,25.0,43523.0,19.0,68.0,0.0,119.0,136.0,23.8,0.0,0.820978809840221,0.0324774197761398
94,95.0,54016.0,463.0,214.0,1470.0,25.0,43728.0,16.0,68.0,0.0,92.0,125.0,18.4,1.0869565217391304,0.800583481162714,0.0325483470098773
95,96.0,53892.0,468.0,194.0,1420.0,24.0,43918.0,15.0,69.0,1.0,91.0,108.0,18.2,2.5316455696202533,0.818568394837543,0.0334179147820175
96,97.0,53767.0,459.0,185.0,1384.0,23.0,44101.0,12.0,69.0,0.0,94.0,118.0,18.8,0.0,0.815454746536265,0.033889142744229
97,98.0,53646.0,434.0,191.0,1305.0,20.0,44323.0,12.0,69.0,0.0,84.0,107.0,16.8,0.0,0.819378455678024,0.0345020570264883
98,99.0,53509.0,433.0,177.0,1255.0,21.0,44524.0,12.0,69.0,0.0,74.0,125.0,14.8,0.0,0.818139862835221,0.0350131538641772
99,100.0,53379.0,417.0,177.0,1218.0,18.0,44709.0,13.0,69.0,0.0,84.0,116.0,16.8,1.3157894736842104,0.815796996655756,0.0355030072283831
100,101.0,53272.0,401.0,169.0,1160.0,17.0,44898.0,14.0,69.0,0.0,85.0,97.0,17.0,0.0,0.833305615509866,0.0364379104380893
101,102.0,53180.0,388.0,153.0,1105.0,17.0,45074.0,14.0,69.0,0.0,87.0,78.0,17.4,0.0,0.844187429769313,0.0372355112861407
102,103.0,53086.0,359.0,145.0,1071.0,20.0,45237.0,13.0,69.0,0.0,70.0,88.0,14.000000000000002,0.0,0.817868572913028,0.0371758442233194
103,104.0,53002.0,339.0,132.0,1035.0,16.0,45391.0,16.0,69.0,0.0,79.0,80.0,15.8,0.0,0.8462743663428,0.0383483520504792
104,105.0,52913.0,330.0,117.0,983.0,18.0,45555.0,15.0,69.0,0.0,66.0,80.0,13.2,0.0,0.835197962704606,0.0386483525389394
105,106.0,52842.0,308.0,108.0,931.0,14.0,45712.0,15.0,70.0,1.0,56.0,66.0,11.2,3.4482758620689653,0.823349161021151,0.0388995914684936
106,107.0,52753.0,296.0,119.0,905.0,15.0,45827.0,15.0,70.0,0.0,79.0,79.0,15.8,0.0,0.861850125405043,0.0403598299582133
107,108.0,52672.0,280.0,123.0,869.0,12.0,45956.0,17.0,71.0,1.0,76.0,70.0,15.2,0.0,0.812273807331529,0.0397296105835643
108,109.0,52597.0,263.0,112.0,848.0,10.0,46080.0,19.0,71.0,0.0,57.0,64.0,11.4,4.444444444444445,0.782240311757039,0.0395091020686344
109,110.0,52522.0,268.0,105.0,819.0,10.0,46185.0,19.0,72.0,1.0,73.0,70.0,14.6,1.4084507042253522,0.765694786036552,0.0396994253013426
110,111.0,52438.0,258.0,111.0,790.0,10.0,46304.0,17.0,72.0,0.0,59.0,80.0,11.8,0.0,0.731442539176584,0.0394941848366298
111,112.0,52395.0,231.0,83.0,765.0,8.0,46428.0,18.0,72.0,0.0,47.0,40.0,9.4,0.0,0.747568423346363,0.0407226468822162
112,113.0,52333.0,223.0,86.0,721.0,11.0,46536.0,17.0,73.0,1.0,64.0,55.0,12.8,0.0,0.780434814440586,0.042512993286672
113,114.0,52283.0,205.0,88.0,685.0,8.0,46640.0,17.0,74.0,1.0,41.0,44.0,8.200000000000001,2.0,0.736568921584154,0.0421758137606449
114,115.0,52236.0,199.0,76.0,653.0,8.0,46737.0,17.0,74.0,0.0,50.0,42.0,10.0,5.128205128205128,0.767148032827618,0.0439267685769255
115,116.0,52184.0,194.0,75.0,627.0,8.0,46822.0,16.0,74.0,0.0,37.0,49.0,7.399999999999999,0.0,0.761183450658924,0.0446982312986893
116,117.0,52125.0,185.0,68.0,615.0,8.0,46912.0,13.0,74.0,0.0,44.0,54.0,8.799999999999999,0.0,0.801376458485607,0.0468169125903004
117,118.0,52076.0,186.0,64.0,580.0,7.0,47002.0,11.0,74.0,0.0,53.0,42.0,10.6,0.0,0.805342907591457,0.0478726667518732
118,119.0,52026.0,175.0,71.0,545.0,6.0,47090.0,13.0,74.0,0.0,47.0,45.0,9.4,3.3333333333333335,0.793486635263726,0.0483797340110709
119,120.0,51981.0,163.0,67.0,529.0,5.0,47169.0,11.0,75.0,1.0,32.0,40.0,6.4,2.564102564102564,0.787931038879284,0.0490544438096922
120,121.0,51944.0,158.0,68.0,496.0,5.0,47243.0,10.0,76.0,1.0,41.0,34.0,8.200000000000001,0.0,0.832150015993912,0.0513125681918534
121,122.0,51890.0,161.0,70.0,480.0,5.0,47308.0,10.0,76.0,0.0,35.0,48.0,7.000000000000001,0.0,0.835086861670973,0.0522951677944428
122,123.0,51835.0,164.0,73.0,461.0,5.0,47377.0,7.0,78.0,2.0,40.0,50.0,8.0,0.0,0.860990752611982,0.0539173323685307
123,124.0,51788.0,165.0,71.0,452.0,5.0,47433.0,7.0,79.0,1.0,34.0,41.0,6.800000000000001,0.0,0.89939841006362,0.0558858979603083
124,125.0,51739.0,156.0,71.0,443.0,5.0,47499.0,8.0,79.0,0.0,39.0,47.0,7.8,0.0,0.921130368368288,0.0572362561449602
125,126.0,51704.0,153.0,66.0,424.0,6.0,47561.0,7.0,79.0,0.0,36.0,34.0,7.199999999999999,0.0,0.945821796829174,0.0585448994724734
126,127.0,51664.0,148.0,61.0,396.0,8.0,47637.0,6.0,80.0,1.0,37.0,34.0,7.399999999999999,0.0,0.981733118263617,0.0600810911287361
127,128.0,51624.0,137.0,60.0,387.0,8.0,47698.0,5.0,81.0,1.0,33.0,39.0,6.6000000000000005,3.571428571428571,0.961888572297767,0.0597688477087892
128,129.0,51577.0,136.0,70.0,365.0,8.0,47758.0,5.0,81.0,0.0,35.0,42.0,7.000000000000001,0.0,1.00558342139529,0.0613115032956761
129,130.0,51531.0,138.0,66.0,348.0,8.0,47823.0,5.0,81.0,0.0,44.0,37.0,8.799999999999999,0.0,1.03720140679182,0.0624321880891965
130,131.0,51491.0,121.0,58.0,354.0,8.0,47882.0,5.0,81.0,0.0,34.0,40.0,6.800000000000001,0.0,0.977564613777523,0.0606259837068486
131,132.0,51447.0,126.0,55.0,357.0,9.0,47921.0,4.0,81.0,0.0,41.0,36.0,8.200000000000001,0.0,0.961360033023468,0.0600850020639667
132,133.0,51392.0,130.0,63.0,353.0,7.0,47970.0,3.0,82.0,1.0,42.0,47.0,8.4,0.0,0.937939248979238,0.0594394847596859
133,134.0,51339.0,128.0,75.0,352.0,6.0,48014.0,4.0,82.0,0.0,29.0,47.0,5.800000000000001,0.0,0.909753221708389,0.0587243179472522
134,135.0,51308.0,124.0,54.0,358.0,8.0,48063.0,3.0,82.0,0.0,43.0,25.0,8.6,0.0,0.892084636702482,0.0584424076963093
135,136.0,51273.0,122.0,49.0,350.0,6.0,48114.0,4.0,82.0,0.0,42.0,29.0,8.4,0.0,0.861858933834991,0.0578441842183657
136,137.0,51232.0,116.0,58.0,337.0,2.0,48168.0,5.0,82.0,0.0,28.0,39.0,5.6000000000000005,0.0,0.802078918590111,0.0562949039879125
137,138.0,51211.0,112.0,38.0,338.0,2.0,48212.0,5.0,82.0,0.0,30.0,19.0,6.0,0.0,0.796688255115172,0.0567616879369712
138,139.0,51167.0,112.0,49.0,324.0,2.0,48260.0,3.0,83.0,1.0,34.0,37.0,6.800000000000001,0.0,0.795891217847804,0.0575886673809929
139,140.0,51139.0,108.0,44.0,311.0,2.0,48311.0,2.0,83.0,0.0,33.0,25.0,6.6000000000000005,0.0,0.779317823339178,0.0579262376154094
140,141.0,51115.0,102.0,34.0,295.0,2.0,48368.0,1.0,83.0,0.0,22.0,22.0,4.4,0.0,0.771010752153967,0.0586188620010227
141,142.0,51086.0,103.0,31.0,285.0,3.0,48408.0,1.0,83.0,0.0,32.0,28.0,6.4,0.0,0.818420342212989,0.0615162399461109
142,143.0,51051.0,108.0,40.0,264.0,3.0,48450.0,1.0,83.0,0.0,23.0,33.0,4.6,0.0,0.868150260863506,0.0645291006962794
143,144.0,51026.0,106.0,35.0,256.0,2.0,48491.0,1.0,83.0,0.0,22.0,22.0,4.4,0.0,0.910513833993304,0.067123970395034
144,145.0,50998.0,103.0,38.0,249.0,2.0,48526.0,1.0,83.0,0.0,24.0,28.0,4.8,0.0,0.912458217852751,0.0680106200582354
145,146.0,50966.0,97.0,44.0,243.0,2.0,48564.0,1.0,83.0,0.0,24.0,30.0,4.8,0.0,0.929510731586061,0.0692816393880664
146,147.0,50942.0,94.0,46.0,235.0,2.0,48597.0,1.0,83.0,0.0,25.0,19.0,5.0,5.555555555555555,0.944378842868769,0.0703898429722387
147,148.0,50917.0,87.0,33.0,241.0,3.0,48635.0,1.0,83.0,0.0,26.0,24.0,5.2,0.0,0.94620812460608,0.0709212973777602
148,149.0,50900.0,81.0,36.0,226.0,2.0,48669.0,3.0,83.0,0.0,36.0,15.0,7.199999999999999,0.0,0.95663734155642,0.0717030002373294
149,150.0,50873.0,84.0,35.0,214.0,3.0,48705.0,3.0,83.0,0.0,26.0,23.0,5.2,0.0,0.884563301765844,0.0692843449783948
150,151.0,50843.0,81.0,40.0,210.0,4.0,48736.0,2.0,84.0,1.0,18.0,24.0,3.6,0.0,0.872427823084672,0.0691880268521928
151,152.0,50818.0,78.0,41.0,201.0,3.0,48772.0,3.0,84.0,0.0,24.0,23.0,4.8,0.0,0.89309445784442,0.07060531631154
152,153.0,50791.0,76.0,44.0,199.0,2.0,48802.0,2.0,84.0,0.0,24.0,22.0,4.8,0.0,0.899086874127125,0.0715275111818622
153,154.0,50765.0,75.0,40.0,193.0,2.0,48839.0,2.0,84.0,0.0,23.0,21.0,4.6,0.0,0.90404158672304,0.072381255122491
154,155.0,50738.0,78.0,38.0,192.0,3.0,48865.0,2.0,84.0,0.0,26.0,22.0,5.2,0.0,0.90808046506403,0.0731752091931443
155,156.0,50710.0,85.0,32.0,187.0,4.0,48896.0,2.0,84.0,0.0,21.0,27.0,4.2,0.0,0.887322914849442,0.072937494307043
156,157.0,50690.0,75.0,31.0,183.0,5.0,48930.0,2.0,84.0,0.0,22.0,19.0,4.4,0.0,0.871895054095949,0.0729115272552438
157,158.0,50665.0,73.0,28.0,186.0,4.0,48957.0,3.0,84.0,0.0,19.0,25.0,3.8,0.0,0.857541706727435,0.0729987978249732
158,159.0,50633.0,79.0,30.0,183.0,3.0,48986.0,2.0,84.0,0.0,22.0,31.0,4.4,0.0,0.857015486367158,0.0737601490253745
159,160.0,50614.0,75.0,32.0,170.0,3.0,49020.0,2.0,84.0,0.0,22.0,15.0,4.4,0.0,0.877183510715345,0.0754959361904064
160,161.0,50585.0,80.0,36.0,164.0,3.0,49046.0,2.0,84.0,0.0,21.0,23.0,4.487179487179487,0.0,0.857913616756065,0.0755350821421971
161,162.0,50562.0,73.0,34.0,161.0,2.0,49082.0,2.0,84.0,0.0,20.0,19.0,21.978021978021975,0.0,0.836606265932088,0.0754342466163471
162,163.0,50545.0,67.0,28.0,158.0,3.0,49113.0,2.0,84.0,0.0,16.0,15.0,17.77777777777778,0.0,0.815523988008247,0.075395219362426
163,164.0,50523.0,65.0,33.0,159.0,1.0,49131.0,4.0,84.0,0.0,17.0,20.0,19.54022988505747,0.0,0.795314026560974,0.0754878667444464
164,165.0,50502.0,66.0,33.0,145.0,2.0,49164.0,3.0,85.0,1.0,16.0,16.0,24.24242424242424,0.0,0.827690614096362,0.0782094116929038
165,166.0,50489.0,63.0,33.0,140.0,2.0,49185.0,3.0,85.0,0.0,22.0,10.0,33.84615384615385,6.666666666666667,0.885579805398232,0.0822240207230962
166,167.0,50472.0,62.0,29.0,144.0,1.0,49203.0,4.0,85.0,0.0,16.0,15.0,24.24242424242424,0.0,0.864104851799571,0.0823891649376498
167,168.0,50448.0,64.0,34.0,137.0,1.0,49227.0,4.0,85.0,0.0,15.0,22.0,17.647058823529413,0.0,0.973308789937511,0.0884826172670464
168,169.0,50430.0,63.0,36.0,136.0,1.0,49246.0,3.0,85.0,0.0,14.0,17.0,15.730337078651685,5.555555555555555,1.03383043921005,0.0921009357033819
169,170.0,50405.0,64.0,37.0,141.0,1.0,49264.0,3.0,85.0,0.0,10.0,23.0,16.39344262295082,0.0,1.22441995464656,0.100646700290183
170,171.0,50380.0,68.0,39.0,144.0,0.0,49280.0,4.0,85.0,0.0,18.0,19.0,27.27272727272727,0.0,1.27402125394115,0.102331849659813
171,172.0,50357.0,61.0,40.0,146.0,1.0,49306.0,4.0,85.0,0.0,20.0,22.0,32.25806451612903,0.0,1.22516249036458,0.099048516790548
