,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
45,46.0,89571.0,678.0,377.0,1494.0,21.0,7835.0,19.0,5.0,0.0,134.0,236.0,31.9047619047619,0.0,1.00152323902425,0.0296886124089894
46,47.0,89356.0,653.0,364.0,1496.0,19.0,8086.0,20.0,6.0,1.0,148.0,198.0,33.789954337899545,0.0,1.02170339255334,0.0300241385668204
47,48.0,89106.0,641.0,370.0,1513.0,22.0,8322.0,20.0,6.0,0.0,157.0,234.0,37.11583924349882,0.0,1.03153824912388,0.0301701924546513
48,49.0,88861.0,638.0,352.0,1514.0,22.0,8587.0,20.0,6.0,0.0,175.0,232.0,47.68392370572207,0.0,1.00965698842147,0.0298120709867646
49,50.0,88641.0,629.0,336.0,1488.0,22.0,8858.0,20.0,6.0,0.0,185.0,206.0,42.62672811059908,0.0,0.97835941326515,0.0292995529668607
50,51.0,88373.0,646.0,338.0,1483.0,23.0,9113.0,18.0,6.0,0.0,175.0,249.0,41.66666666666667,0.0,0.932856357156519,0.028598546533065
51,52.0,88167.0,637.0,308.0,1468.0,21.0,9372.0,19.0,8.0,2.0,163.0,191.0,36.62921348314607,0.6578947368421052,0.894096108231947,0.0280502896730785
52,53.0,87974.0,636.0,324.0,1434.0,18.0,9588.0,18.0,8.0,0.0,154.0,184.0,31.950207468879665,0.0,0.88333428179947,0.0280176621034059
53,54.0,87741.0,642.0,334.0,1434.0,18.0,9807.0,15.0,9.0,1.0,159.0,221.0,36.80555555555556,0.6493506493506493,0.895743401964296,0.028425557663163
54,55.0,87542.0,620.0,332.0,1413.0,16.0,10051.0,17.0,9.0,0.0,135.0,184.0,33.91959798994975,0.0,0.911149832387824,0.0289144659547866
55,56.0,87365.0,591.0,314.0,1396.0,18.0,10291.0,16.0,9.0,0.0,143.0,169.0,33.80614657210402,0.0,0.939243961043705,0.029598089298571
56,57.0,87181.0,570.0,307.0,1367.0,18.0,10533.0,14.0,10.0,1.0,134.0,177.0,35.44973544973545,1.4814814814814816,0.968664647988713,0.0302707702496473
57,58.0,86983.0,545.0,313.0,1356.0,18.0,10760.0,15.0,10.0,0.0,127.0,187.0,38.36858006042296,0.0,0.989223198066074,0.0307485129539825
58,59.0,86786.0,529.0,297.0,1378.0,17.0,10965.0,18.0,10.0,0.0,141.0,186.0,36.43410852713178,0.0,1.01946758306292,0.0313126979023031
59,60.0,86566.0,529.0,300.0,1377.0,17.0,11183.0,18.0,10.0,0.0,153.0,206.0,39.130434782608695,0.0,1.02769453571064,0.0314764282204535
60,61.0,86338.0,533.0,316.0,1370.0,19.0,11397.0,17.0,10.0,0.0,159.0,208.0,38.40579710144928,0.0,1.0061195751507,0.0311237166988406
61,62.0,86120.0,539.0,308.0,1384.0,20.0,11604.0,15.0,10.0,0.0,149.0,206.0,36.79012345679013,0.0,0.976858282683008,0.0306316990657756
62,63.0,85901.0,548.0,312.0,1374.0,19.0,11821.0,13.0,12.0,2.0,160.0,196.0,36.69724770642202,0.847457627118644,0.969005107595918,0.0305056640429067
63,64.0,85692.0,572.0,308.0,1371.0,18.0,12013.0,14.0,12.0,0.0,145.0,195.0,33.957845433255265,0.0,0.956316225005954,0.0303477781008636
64,65.0,85465.0,581.0,329.0,1329.0,17.0,12253.0,13.0,13.0,1.0,152.0,208.0,35.76470588235294,1.6528925619834711,0.974375581157959,0.0307051806108108
65,66.0,85238.0,583.0,333.0,1328.0,20.0,12471.0,14.0,13.0,0.0,147.0,211.0,36.56716417910448,0.7462686567164178,0.959413949191406,0.0305539645944216
66,67.0,85057.0,556.0,300.0,1324.0,20.0,12716.0,13.0,14.0,1.0,132.0,172.0,37.28813559322034,0.0,0.949681378131913,0.0304767257684267
67,68.0,84850.0,551.0,318.0,1315.0,20.0,12920.0,12.0,14.0,0.0,131.0,190.0,33.41836734693878,0.0,0.979454299321263,0.0310507887479247
68,69.0,84648.0,546.0,301.0,1310.0,21.0,13144.0,16.0,14.0,0.0,141.0,185.0,38.31521739130434,0.0,0.978946389372647,0.0311444335663984
69,70.0,84455.0,552.0,283.0,1318.0,19.0,13341.0,18.0,14.0,0.0,144.0,175.0,34.44976076555024,0.9615384615384616,0.963389295939532,0.0309645047309717
70,71.0,84246.0,535.0,293.0,1298.0,17.0,13578.0,19.0,14.0,0.0,159.0,196.0,40.35532994923858,0.9523809523809524,0.970617129869972,0.0311485860145776
71,72.0,84049.0,528.0,296.0,1302.0,16.0,13778.0,16.0,15.0,1.0,131.0,182.0,34.38320209973753,0.0,0.946573133885775,0.0308410192600068
72,73.0,83837.0,530.0,298.0,1280.0,20.0,14005.0,15.0,15.0,0.0,132.0,196.0,31.807228915662648,0.0,0.94804423790565,0.0309547416552727
73,74.0,83670.0,532.0,270.0,1280.0,17.0,14201.0,14.0,16.0,1.0,156.0,151.0,37.5,0.7352941176470588,0.965538091644448,0.0313592193729332
74,75.0,83484.0,537.0,267.0,1283.0,17.0,14382.0,13.0,17.0,1.0,124.0,173.0,32.29166666666667,0.0,0.946174361825974,0.0311605931086292
75,76.0,83318.0,519.0,264.0,1270.0,18.0,14579.0,15.0,17.0,0.0,121.0,151.0,31.26614987080104,0.0,0.966191932213149,0.0315978549646598
76,77.0,83146.0,492.0,286.0,1242.0,19.0,14784.0,13.0,18.0,1.0,147.0,159.0,34.834123222748815,0.0,0.990092818350193,0.0321059593799381
77,78.0,82977.0,489.0,279.0,1223.0,17.0,14983.0,13.0,19.0,1.0,130.0,161.0,38.12316715542522,0.0,0.977600184663013,0.0319880552026186
78,79.0,82804.0,499.0,253.0,1229.0,15.0,15167.0,14.0,19.0,0.0,127.0,154.0,39.44099378881988,0.0,0.977762226434332,0.0320448626754781
79,80.0,82611.0,479.0,274.0,1208.0,16.0,15379.0,14.0,19.0,0.0,142.0,180.0,35.949367088607595,0.0,0.969767214064822,0.0319722782346888
80,81.0,82430.0,471.0,283.0,1191.0,15.0,15576.0,15.0,19.0,0.0,130.0,169.0,36.21169916434541,0.0,0.941911451413614,0.0315729435851936
81,82.0,82268.0,467.0,260.0,1206.0,15.0,15752.0,13.0,19.0,0.0,137.0,146.0,38.16155988857939,0.0,0.924892840661236,0.0313748407027239
82,83.0,82104.0,457.0,264.0,1195.0,16.0,15929.0,16.0,19.0,0.0,137.0,152.0,32.541567695961994,0.0,0.926604608988427,0.0315419877127994
83,84.0,81923.0,456.0,265.0,1201.0,15.0,16105.0,15.0,20.0,1.0,130.0,168.0,36.312849162011176,0.0,0.908587527454832,0.0314053792135071
84,85.0,81753.0,463.0,263.0,1192.0,16.0,16279.0,14.0,20.0,0.0,127.0,154.0,32.48081841432225,0.0,0.907643308910174,0.0315809497587188
85,86.0,81597.0,458.0,265.0,1158.0,15.0,16474.0,12.0,21.0,1.0,116.0,146.0,30.687830687830687,0.0,0.905947004098659,0.0317729486121779
86,87.0,81430.0,442.0,261.0,1153.0,16.0,16666.0,10.0,22.0,1.0,112.0,152.0,31.28491620111732,2.1052631578947367,0.922798046095359,0.0323043931381823
87,88.0,81256.0,441.0,241.0,1161.0,17.0,16851.0,10.0,23.0,1.0,109.0,160.0,34.93589743589743,0.9009009009009009,0.94091369471392,0.0328581315046345
88,89.0,81089.0,437.0,256.0,1126.0,19.0,17039.0,11.0,23.0,0.0,131.0,153.0,36.49025069637883,0.0,0.943582291876112,0.0331132468979687
89,90.0,80932.0,445.0,237.0,1133.0,18.0,17202.0,10.0,23.0,0.0,111.0,148.0,38.81118881118881,0.0,0.92312013332577,0.0329266047203691
90,91.0,80796.0,429.0,231.0,1110.0,16.0,17384.0,11.0,23.0,0.0,119.0,122.0,34.293948126801155,0.0,0.935248345841744,0.0333168428236483
91,92.0,80630.0,410.0,238.0,1112.0,18.0,17558.0,11.0,23.0,0.0,114.0,155.0,30.48128342245989,0.9615384615384616,0.932882317366942,0.0334669667145952
92,93.0,80481.0,412.0,237.0,1077.0,19.0,17740.0,11.0,23.0,0.0,119.0,136.0,38.14102564102564,0.0,0.943212959264525,0.0338375764282648
93,94.0,80327.0,412.0,242.0,1073.0,16.0,17896.0,11.0,23.0,0.0,116.0,144.0,35.25835866261398,0.0,0.945952112335209,0.034067633174783
94,95.0,80180.0,386.0,258.0,1052.0,15.0,18074.0,11.0,24.0,1.0,101.0,141.0,33.666666666666664,0.0,0.971266606503486,0.0346880930894102
95,96.0,80026.0,377.0,264.0,1043.0,14.0,18240.0,12.0,24.0,0.0,105.0,143.0,34.20195439739413,0.0,1.01307209969128,0.0355737728653127
96,97.0,79868.0,390.0,248.0,1025.0,17.0,18415.0,12.0,25.0,1.0,113.0,148.0,33.531157270029674,0.0,1.01765297719801,0.0357346292308154
97,98.0,79703.0,378.0,244.0,1027.0,17.0,18595.0,11.0,25.0,0.0,108.0,147.0,35.294117647058826,0.0,1.00399026626156,0.0354964162759417
98,99.0,79562.0,385.0,236.0,1000.0,15.0,18764.0,13.0,25.0,0.0,114.0,131.0,35.40372670807454,0.0,0.989119084183899,0.0352135718646758
99,100.0,79394.0,384.0,245.0,994.0,15.0,18928.0,15.0,25.0,0.0,113.0,159.0,36.56957928802589,0.0,0.980334132025372,0.0350566769895886
100,101.0,79246.0,396.0,224.0,997.0,15.0,19082.0,15.0,25.0,0.0,129.0,129.0,39.329268292682926,1.0526315789473684,0.965605082980843,0.0348206098686318
101,102.0,79116.0,399.0,204.0,985.0,14.0,19242.0,14.0,26.0,1.0,128.0,127.0,35.65459610027855,1.1627906976744187,0.920874121674701,0.0340597597449732
102,103.0,78977.0,378.0,227.0,979.0,15.0,19386.0,12.0,26.0,0.0,105.0,131.0,33.54632587859425,0.0,0.898886740558844,0.0337584001425851
103,104.0,78858.0,375.0,212.0,957.0,15.0,19544.0,12.0,27.0,1.0,102.0,104.0,29.65116279069768,0.9345794392523363,0.902811240535732,0.0340259788792309
104,105.0,78719.0,373.0,216.0,960.0,16.0,19678.0,11.0,27.0,0.0,97.0,124.0,33.44827586206897,0.0,0.901729019515523,0.0342538529581244
105,106.0,78559.0,380.0,209.0,956.0,16.0,19843.0,10.0,27.0,0.0,107.0,149.0,33.753943217665615,0.0,0.923615151264705,0.0349343334045902
106,107.0,78402.0,385.0,227.0,927.0,16.0,20007.0,9.0,27.0,0.0,100.0,144.0,34.01360544217687,1.1764705882352942,0.920143881716103,0.0351312566522235
107,108.0,78265.0,389.0,207.0,920.0,15.0,20170.0,7.0,27.0,0.0,91.0,131.0,31.379310344827587,0.0,0.940774881723089,0.0357628948829119
108,109.0,78118.0,383.0,216.0,900.0,15.0,20334.0,7.0,27.0,0.0,106.0,134.0,32.415902140672785,0.0,0.989805541848009,0.0369135178957458
109,110.0,77993.0,367.0,212.0,884.0,14.0,20496.0,6.0,28.0,1.0,100.0,115.0,35.08771929824561,0.0,1.00707072596093,0.0374016678051046
110,111.0,77853.0,362.0,218.0,883.0,12.0,20638.0,6.0,28.0,0.0,91.0,128.0,36.54618473895582,0.0,1.03725805797085,0.0380277254335191
111,112.0,77700.0,367.0,242.0,867.0,13.0,20776.0,7.0,28.0,0.0,103.0,136.0,31.21212121212121,0.0,1.05644986601691,0.038371987078567
112,113.0,77538.0,382.0,236.0,864.0,13.0,20932.0,7.0,28.0,0.0,94.0,145.0,31.864406779661014,0.0,1.02959255590032,0.0377975318145784
113,114.0,77402.0,381.0,224.0,884.0,15.0,21059.0,7.0,28.0,0.0,106.0,124.0,37.85714285714285,0.0,1.01085273278627,0.0373366975893403
114,115.0,77278.0,360.0,212.0,885.0,18.0,21213.0,6.0,28.0,0.0,118.0,108.0,36.53250773993808,0.0,0.986008961415196,0.0367975276205451
115,116.0,77156.0,349.0,186.0,912.0,19.0,21343.0,7.0,28.0,0.0,112.0,111.0,38.88888888888889,0.0,0.937919662798267,0.0358622546254157
116,117.0,77025.0,358.0,183.0,901.0,20.0,21478.0,7.0,28.0,0.0,119.0,119.0,39.14473684210527,0.0,0.92539421874755,0.035671325698726
117,118.0,76892.0,371.0,179.0,896.0,20.0,21607.0,7.0,28.0,0.0,105.0,125.0,34.53947368421053,0.9433962264150944,0.881555155427394,0.034955935695485
118,119.0,76773.0,363.0,195.0,862.0,17.0,21755.0,7.0,28.0,0.0,87.0,107.0,28.338762214983717,0.0,0.862890178000478,0.0347950902827989
119,120.0,76648.0,356.0,198.0,850.0,15.0,21896.0,8.0,29.0,1.0,85.0,104.0,30.46594982078853,0.0,0.87810184272849,0.0354084838073252
120,121.0,76538.0,345.0,183.0,833.0,17.0,22047.0,8.0,29.0,0.0,91.0,102.0,31.929824561403507,1.0526315789473684,0.909074874513079,0.0363921203315926
121,122.0,76427.0,341.0,178.0,815.0,17.0,22183.0,10.0,29.0,0.0,84.0,100.0,33.87096774193548,0.0,0.930838413314525,0.0371741054707022
122,123.0,76306.0,331.0,184.0,800.0,14.0,22324.0,12.0,29.0,0.0,101.0,110.0,37.407407407407405,0.0,0.954393964450463,0.0379337544998818
123,124.0,76193.0,339.0,169.0,786.0,14.0,22459.0,11.0,29.0,0.0,82.0,101.0,30.82706766917293,0.0,0.961327816699664,0.0383002169822803
124,125.0,76075.0,323.0,173.0,773.0,13.0,22602.0,12.0,29.0,0.0,84.0,106.0,29.8932384341637,0.0,0.986865403691037,0.0389788399134965
125,126.0,75957.0,309.0,176.0,764.0,9.0,22745.0,11.0,29.0,0.0,87.0,106.0,31.751824817518248,1.2195121951219512,0.999488047599834,0.039354803441837
126,127.0,75828.0,312.0,175.0,783.0,10.0,22851.0,11.0,30.0,1.0,94.0,120.0,38.21138211382114,0.0,1.01841587730717,0.039792801127906
127,128.0,75707.0,311.0,183.0,783.0,13.0,22963.0,10.0,30.0,0.0,94.0,108.0,39.49579831932773,0.0,1.02076551116714,0.0398541974712797
128,129.0,75585.0,311.0,190.0,778.0,12.0,23085.0,9.0,30.0,0.0,90.0,106.0,32.142857142857146,0.0,0.989700812543856,0.0392133739230247
129,130.0,75478.0,302.0,180.0,787.0,12.0,23203.0,8.0,30.0,0.0,98.0,99.0,31.61290322580645,0.0,0.965090592607092,0.0386966072762517
130,131.0,75357.0,303.0,176.0,784.0,12.0,23330.0,8.0,30.0,0.0,93.0,106.0,31.103678929765888,1.25,0.915474866760859,0.0377214847309459
131,132.0,75234.0,314.0,173.0,782.0,13.0,23446.0,8.0,30.0,0.0,88.0,105.0,34.10852713178294,0.0,0.892986782955466,0.0373703337798598
132,133.0,75126.0,302.0,160.0,777.0,13.0,23584.0,8.0,30.0,0.0,97.0,97.0,31.596091205211724,0.0,0.865743552028629,0.0370165212849927
133,134.0,75028.0,293.0,152.0,764.0,13.0,23711.0,9.0,30.0,0.0,95.0,93.0,33.56890459363957,0.0,0.870469483311906,0.0374244061582565
134,135.0,74924.0,291.0,156.0,750.0,13.0,23826.0,9.0,31.0,1.0,75.0,98.0,29.18287937743191,0.0,0.823928099573639,0.0367737107635438
135,136.0,74823.0,287.0,154.0,726.0,13.0,23957.0,9.0,31.0,0.0,75.0,90.0,24.834437086092716,0.0,0.849308158682792,0.0377563529822998
136,137.0,74717.0,287.0,151.0,733.0,12.0,24059.0,10.0,31.0,0.0,65.0,99.0,25.590551181102363,0.0,0.883673471421363,0.0390151368659196
137,138.0,74637.0,280.0,140.0,713.0,11.0,24178.0,9.0,32.0,1.0,75.0,71.0,31.12033195020747,0.0,0.95810619405164,0.0411162722484638
138,139.0,74524.0,288.0,152.0,682.0,14.0,24300.0,8.0,32.0,0.0,64.0,106.0,29.357798165137616,1.5873015873015872,0.990116954721368,0.0421804004000309
139,140.0,74403.0,281.0,166.0,682.0,15.0,24411.0,10.0,32.0,0.0,91.0,113.0,39.91228070175439,0.0,1.05425906857685,0.0437380361547265
140,141.0,74268.0,290.0,171.0,676.0,15.0,24538.0,10.0,32.0,0.0,56.0,123.0,25.925925925925924,0.0,1.08596434383852,0.0444455618329617
141,142.0,74142.0,296.0,170.0,687.0,18.0,24646.0,8.0,33.0,1.0,79.0,113.0,35.74660633484163,0.0,1.13236459222816,0.0452583914470796
142,143.0,74018.0,304.0,184.0,683.0,16.0,24751.0,11.0,33.0,0.0,82.0,119.0,25.949367088607595,1.282051282051282,1.12064805267514,0.0447543723054394
143,144.0,73890.0,308.0,185.0,701.0,13.0,24856.0,14.0,33.0,0.0,95.0,119.0,39.91596638655462,0.0,1.1019172878828,0.0440063376132976
144,145.0,73746.0,312.0,220.0,698.0,12.0,24967.0,12.0,33.0,0.0,83.0,125.0,34.72803347280335,0.0,1.09550448515696,0.0435080411908354
145,146.0,73613.0,316.0,202.0,731.0,13.0,25081.0,11.0,33.0,0.0,94.0,116.0,35.741444866920155,0.0,1.10069485039172,0.0432727797560885
146,147.0,73503.0,319.0,168.0,738.0,9.0,25217.0,13.0,33.0,0.0,107.0,97.0,35.785953177257525,0.0,1.03402615832396,0.0416283256656816
147,148.0,73394.0,312.0,174.0,732.0,11.0,25333.0,11.0,33.0,0.0,85.0,103.0,32.44274809160305,0.0,0.997579113331887,0.0406245619924041
148,149.0,73273.0,322.0,189.0,721.0,13.0,25437.0,11.0,34.0,1.0,80.0,109.0,33.057851239669425,0.0,1.00109075565901,0.0405662445734705
149,150.0,73121.0,333.0,195.0,748.0,15.0,25540.0,14.0,34.0,0.0,82.0,140.0,31.538461538461537,0.0,1.0056921771652,0.04061952445642
150,151.0,73007.0,323.0,189.0,739.0,14.0,25680.0,14.0,34.0,0.0,102.0,100.0,36.8231046931408,0.0,0.986667535165031,0.040213566597019
151,152.0,72872.0,330.0,190.0,752.0,17.0,25791.0,14.0,34.0,0.0,96.0,122.0,36.92307692307693,0.0,0.929051923485187,0.0390165134064764
152,153.0,72755.0,345.0,170.0,757.0,14.0,25909.0,15.0,35.0,1.0,64.0,104.0,27.705627705627705,0.0,0.912502110041534,0.0387335574142683
153,154.0,72632.0,351.0,162.0,761.0,16.0,26028.0,15.0,35.0,0.0,93.0,110.0,33.81818181818182,0.0,0.914443659033588,0.0389566096180634
154,155.0,72528.0,338.0,163.0,752.0,18.0,26152.0,14.0,35.0,0.0,91.0,91.0,34.73282442748092,0.0,0.900664648484542,0.0389027875931565
155,156.0,72427.0,330.0,152.0,746.0,16.0,26278.0,16.0,35.0,0.0,84.0,88.0,38.35616438356164,1.9230769230769231,0.88252682505485,0.038776002533445
156,157.0,72325.0,322.0,144.0,734.0,16.0,26411.0,13.0,35.0,0.0,71.0,93.0,30.603448275862068,0.0,0.881203164992541,0.0390586435823477
157,158.0,72224.0,331.0,141.0,727.0,15.0,26516.0,11.0,35.0,0.0,67.0,89.0,28.15126050420168,0.0,0.913262566172879,0.0401264534677675
158,159.0,72111.0,317.0,161.0,706.0,15.0,26644.0,10.0,36.0,1.0,84.0,100.0,32.94117647058823,0.0,0.951320017100163,0.0413227009413199
159,160.0,72013.0,306.0,160.0,697.0,13.0,26764.0,11.0,36.0,0.0,60.0,90.0,32.967032967032964,0.0,0.950312890378125,0.0415940652453881
160,161.0,71908.0,299.0,152.0,687.0,12.0,26895.0,11.0,36.0,0.0,78.0,91.0,38.23529411764706,0.0,0.987656562054975,0.0426205265365613
161,162.0,71794.0,293.0,157.0,677.0,13.0,27018.0,12.0,36.0,0.0,73.0,106.0,33.33333333333333,0.0,1.00458163708497,0.0431504761226276
162,163.0,71693.0,291.0,151.0,672.0,13.0,27134.0,10.0,36.0,0.0,75.0,95.0,40.76086956521739,0.0,0.99330239856864,0.0429843986809946
163,164.0,71594.0,284.0,147.0,664.0,12.0,27252.0,11.0,36.0,0.0,80.0,95.0,34.63203463203463,0.0,0.953723332737253,0.0421490147471466
164,165.0,71508.0,271.0,151.0,646.0,13.0,27364.0,11.0,36.0,0.0,79.0,82.0,33.193277310924366,0.0,0.920987883843134,0.0414792081688662
165,166.0,71419.0,271.0,144.0,637.0,16.0,27468.0,9.0,36.0,0.0,76.0,80.0,33.18777292576419,0.0,0.903266456966063,0.0412282844931735
166,167.0,71324.0,273.0,136.0,633.0,18.0,27571.0,9.0,36.0,0.0,75.0,88.0,31.380753138075317,0.0,0.898621182579023,0.0413623925894012
167,168.0,71245.0,260.0,140.0,620.0,16.0,27674.0,9.0,36.0,0.0,83.0,74.0,32.93650793650794,0.0,0.888584959744971,0.0414304873746105
168,169.0,71161.0,259.0,139.0,624.0,14.0,27756.0,10.0,37.0,1.0,65.0,78.0,29.017857142857142,1.5384615384615385,0.859912256357773,0.0410881969474063
