,Days,Susceptible,Asymptomatic,Presymptomatic,MildlyInfected,SeverelyInfected,Recovered,Hospitalized,Dead,NewDeathsPerDay,NewIdentifiedInfections,NewInfections,TestPositivityRate,CaseFatalityRate,Mean(R),Std(R)
166,167.0,63823.0,233.0,133.0,531.0,10.0,35203.0,5.0,62.0,0.0,62.0,69.0,31.794871794871792,0.0,0.996574857411575,0.0466688935815366
167,168.0,63730.0,244.0,128.0,545.0,13.0,35273.0,5.0,62.0,0.0,50.0,81.0,25.773195876288657,2.272727272727273,1.00929063518256,0.047007351302765
168,169.0,63629.0,250.0,131.0,554.0,14.0,35354.0,6.0,62.0,0.0,81.0,94.0,31.517509727626457,0.0,1.03211776077097,0.047557476056582
169,170.0,63533.0,252.0,127.0,544.0,15.0,35462.0,5.0,62.0,0.0,61.0,85.0,25.523012552301257,0.0,1.00026383736548,0.0467903687638976
170,171.0,63447.0,246.0,134.0,520.0,18.0,35567.0,6.0,62.0,0.0,76.0,74.0,33.18777292576419,0.0,0.995691526599726,0.046627527826271
171,172.0,63367.0,245.0,128.0,537.0,15.0,35638.0,8.0,62.0,0.0,62.0,72.0,23.39622641509434,0.0,0.953858966385452,0.0456292623538988
172,173.0,63288.0,235.0,114.0,546.0,17.0,35732.0,6.0,62.0,0.0,63.0,71.0,32.47422680412371,2.127659574468085,0.955780197694655,0.045721167311067
173,174.0,63220.0,224.0,111.0,524.0,15.0,35838.0,6.0,62.0,0.0,67.0,61.0,26.171875,0.0,0.930424285449921,0.0452387768288624
174,175.0,63137.0,230.0,115.0,528.0,14.0,35908.0,6.0,62.0,0.0,60.0,73.0,34.68208092485549,0.0,0.895402993794136,0.0445479639525265
175,176.0,63073.0,221.0,107.0,521.0,15.0,35995.0,6.0,62.0,0.0,67.0,60.0,30.316742081447963,0.0,0.894392900616404,0.0447756496176132
176,177.0,62995.0,215.0,110.0,516.0,16.0,36082.0,4.0,62.0,0.0,60.0,66.0,27.77777777777778,0.0,0.896696166820459,0.0451749002563799
177,178.0,62930.0,202.0,101.0,519.0,13.0,36168.0,5.0,62.0,0.0,57.0,59.0,27.27272727272727,0.0,0.883825755177664,0.0452204595518678
178,179.0,62855.0,201.0,107.0,510.0,13.0,36247.0,5.0,62.0,0.0,62.0,57.0,29.10798122065728,0.0,0.875668370389708,0.0454012900348719
179,180.0,62795.0,187.0,100.0,507.0,14.0,36330.0,5.0,62.0,0.0,49.0,47.0,26.203208556149733,0.0,0.877922173924474,0.0458897271582267
180,181.0,62728.0,176.0,113.0,495.0,14.0,36407.0,5.0,62.0,0.0,48.0,61.0,24.24242424242424,0.0,0.89803321713631,0.0468769523576762
181,182.0,62667.0,177.0,105.0,491.0,12.0,36481.0,5.0,62.0,0.0,55.0,56.0,28.64583333333333,0.0,0.943093750796971,0.0485075083587623
182,183.0,62594.0,182.0,109.0,480.0,11.0,36556.0,5.0,63.0,1.0,62.0,62.0,34.44444444444444,0.0,0.955956151683903,0.0492342466677391
183,184.0,62526.0,186.0,100.0,478.0,10.0,36631.0,6.0,63.0,0.0,48.0,58.0,26.519337016574585,2.5,0.954079116964797,0.0494666978621777
184,185.0,62459.0,171.0,102.0,473.0,11.0,36715.0,6.0,63.0,0.0,47.0,57.0,27.647058823529413,0.0,0.99114917028679,0.0506453567590728
185,186.0,62384.0,164.0,113.0,463.0,12.0,36795.0,6.0,63.0,0.0,56.0,65.0,26.54028436018957,0.0,0.995501938648044,0.0509343101699845
186,187.0,62333.0,164.0,98.0,447.0,13.0,36876.0,6.0,63.0,0.0,50.0,49.0,32.467532467532465,0.0,0.97802792014118,0.0505726197976436
187,188.0,62264.0,161.0,107.0,450.0,13.0,36938.0,4.0,63.0,0.0,59.0,60.0,29.64824120603015,0.0,1.00155640518915,0.0512440836267164
188,189.0,62215.0,158.0,97.0,445.0,13.0,37005.0,4.0,63.0,0.0,54.0,44.0,31.57894736842105,0.0,0.9701139003937,0.0505021124283042
189,190.0,62149.0,158.0,89.0,463.0,12.0,37063.0,3.0,63.0,0.0,57.0,55.0,30.81081081081081,0.0,0.943185536272726,0.0498489045461654
190,191.0,62080.0,155.0,89.0,463.0,10.0,37135.0,5.0,63.0,0.0,59.0,62.0,27.96208530805687,2.083333333333333,0.884467269886748,0.0483958957871911
191,192.0,62031.0,153.0,79.0,466.0,9.0,37192.0,7.0,63.0,0.0,46.0,42.0,24.731182795698924,0.0,0.845270204165095,0.0475501639859709
192,193.0,61962.0,151.0,89.0,455.0,9.0,37266.0,5.0,63.0,0.0,48.0,58.0,23.64532019704433,0.0,0.849175289880948,0.0480750839347639
193,194.0,61897.0,154.0,81.0,456.0,9.0,37335.0,5.0,63.0,0.0,58.0,59.0,29.89690721649485,0.0,0.840697107220586,0.0483766823753541
194,195.0,61855.0,141.0,75.0,441.0,8.0,37412.0,3.0,65.0,2.0,46.0,36.0,29.29936305732484,0.0,0.83005708019089,0.0486588077861748
195,196.0,61816.0,130.0,70.0,433.0,9.0,37473.0,4.0,65.0,0.0,43.0,32.0,22.994652406417117,0.0,0.857887495042809,0.0501183225966356
196,197.0,61771.0,122.0,74.0,416.0,8.0,37540.0,4.0,65.0,0.0,33.0,39.0,21.153846153846157,0.0,0.881044826176878,0.0514711883266535
197,198.0,61725.0,127.0,77.0,400.0,8.0,37594.0,4.0,65.0,0.0,41.0,43.0,27.516778523489933,0.0,0.945511657477038,0.0539632005877239
198,199.0,61676.0,125.0,74.0,396.0,7.0,37653.0,4.0,65.0,0.0,42.0,45.0,30.656934306569344,2.7027027027027026,0.976258678609441,0.0553585508854981
199,200.0,61618.0,126.0,74.0,390.0,7.0,37716.0,4.0,65.0,0.0,38.0,51.0,26.95035460992908,0.0,0.990821367791134,0.0560942139844818
200,201.0,61563.0,125.0,78.0,381.0,7.0,37777.0,4.0,65.0,0.0,47.0,51.0,31.333333333333336,0.0,1.03556087838413,0.0575311599102295
201,202.0,61514.0,125.0,71.0,390.0,7.0,37824.0,4.0,65.0,0.0,48.0,46.0,31.37254901960784,0.0,1.04413538489103,0.0578293104505201
202,203.0,61459.0,130.0,67.0,397.0,6.0,37871.0,5.0,65.0,0.0,43.0,48.0,30.28169014084507,0.0,1.02835651978496,0.0573080683235975
203,204.0,61406.0,133.0,73.0,403.0,6.0,37909.0,5.0,65.0,0.0,47.0,46.0,27.325581395348834,0.0,0.988715422202969,0.056064908011124
204,205.0,61357.0,131.0,70.0,400.0,6.0,37965.0,5.0,66.0,1.0,45.0,44.0,25.71428571428571,0.0,0.986104189538005,0.0559168385910773
205,206.0,61314.0,135.0,73.0,395.0,6.0,38006.0,5.0,66.0,0.0,43.0,37.0,23.88888888888889,0.0,0.939263198419167,0.0545935644875978
206,207.0,61267.0,132.0,65.0,384.0,7.0,38072.0,7.0,66.0,0.0,50.0,40.0,32.05128205128205,0.0,0.907622312491394,0.053762905823339
207,208.0,61218.0,132.0,69.0,373.0,7.0,38128.0,6.0,67.0,1.0,49.0,48.0,29.518072289156628,0.0,0.841921749343616,0.052014099381025
208,209.0,61175.0,137.0,63.0,366.0,8.0,38178.0,6.0,67.0,0.0,44.0,39.0,30.136986301369863,0.0,0.779936411675145,0.0504498925467421
209,210.0,61127.0,138.0,59.0,361.0,7.0,38236.0,5.0,67.0,0.0,32.0,42.0,18.181818181818183,0.0,0.739188186935954,0.0497231782995277
210,211.0,61093.0,122.0,62.0,348.0,5.0,38297.0,6.0,67.0,0.0,47.0,31.0,30.92105263157895,0.0,0.771668031029368,0.0516747134435613
211,212.0,61055.0,123.0,62.0,330.0,4.0,38353.0,6.0,67.0,0.0,30.0,34.0,18.072289156626507,0.0,0.759417672415639,0.0522804686182518
212,213.0,61018.0,113.0,63.0,318.0,4.0,38412.0,4.0,68.0,1.0,32.0,31.0,32.0,0.0,0.748678790245079,0.0529395849512837
213,214.0,60985.0,104.0,66.0,309.0,4.0,38462.0,2.0,68.0,0.0,27.0,30.0,19.148936170212767,0.0,0.748699849917792,0.0540327574865337
214,215.0,60944.0,103.0,69.0,307.0,4.0,38503.0,2.0,68.0,0.0,26.0,35.0,25.742574257425744,4.0,0.813660493150889,0.0575344852290584
215,216.0,60921.0,99.0,54.0,301.0,4.0,38552.0,1.0,68.0,0.0,26.0,20.0,21.666666666666668,0.0,0.826212424948549,0.0591663006621845
216,217.0,60893.0,100.0,45.0,295.0,5.0,38593.0,1.0,68.0,0.0,34.0,23.0,36.55913978494624,0.0,0.872827512389228,0.0618731018746904
217,218.0,60860.0,99.0,50.0,284.0,5.0,38633.0,1.0,68.0,0.0,35.0,32.0,30.434782608695656,0.0,0.872207446367511,0.0627828657815632
218,219.0,60835.0,99.0,47.0,273.0,3.0,38672.0,3.0,68.0,0.0,19.0,23.0,24.050632911392405,0.0,0.889459182844571,0.0641911873310622
219,220.0,60807.0,97.0,43.0,268.0,3.0,38711.0,3.0,68.0,0.0,24.0,23.0,21.62162162162162,0.0,0.92384390156789,0.0661578359203388
220,221.0,60777.0,95.0,49.0,258.0,3.0,38747.0,3.0,68.0,0.0,35.0,27.0,26.119402985074625,0.0,0.951251182351082,0.0677738405400257
221,222.0,60746.0,97.0,45.0,250.0,4.0,38787.0,3.0,68.0,0.0,21.0,23.0,27.631578947368425,0.0,0.955149470841854,0.0683996743000745
222,223.0,60715.0,95.0,44.0,239.0,6.0,38830.0,3.0,68.0,0.0,30.0,21.0,27.77777777777778,0.0,0.975174574755492,0.069478311674543
223,224.0,60671.0,101.0,48.0,238.0,6.0,38865.0,3.0,68.0,0.0,28.0,42.0,21.875,0.0,0.933373353788208,0.0682550195040373
224,225.0,60627.0,108.0,60.0,234.0,4.0,38896.0,3.0,68.0,0.0,34.0,42.0,40.963855421686745,0.0,0.990687155854085,0.070583537315516
225,226.0,60592.0,107.0,54.0,239.0,4.0,38934.0,2.0,68.0,0.0,22.0,28.0,22.916666666666664,0.0,0.983629137445872,0.0706204564283393
226,227.0,60555.0,102.0,58.0,229.0,4.0,38981.0,3.0,68.0,0.0,26.0,33.0,25.24271844660194,0.0,1.05420597906184,0.0732723806731812
227,228.0,60522.0,95.0,61.0,230.0,5.0,39016.0,3.0,68.0,0.0,33.0,28.0,30.0,0.0,1.1218357597818,0.0756341514951237
228,229.0,60477.0,97.0,66.0,231.0,6.0,39052.0,3.0,68.0,0.0,23.0,43.0,21.69811320754717,0.0,1.06828064784668,0.0735434727342857
229,230.0,60440.0,94.0,64.0,237.0,6.0,39088.0,3.0,68.0,0.0,20.0,34.0,27.027027027027028,0.0,1.04987659586751,0.0724483680367763
230,231.0,60399.0,88.0,68.0,235.0,9.0,39130.0,3.0,68.0,0.0,38.0,39.0,29.6875,0.0,1.04447610110736,0.0719047001536872
231,232.0,60361.0,91.0,64.0,246.0,9.0,39158.0,3.0,68.0,0.0,31.0,33.0,26.27118644067797,0.0,0.997117082161112,0.0699838994691904
232,233.0,60323.0,93.0,58.0,244.0,10.0,39201.0,3.0,68.0,0.0,35.0,34.0,36.45833333333333,0.0,0.938227253837028,0.0677107196954814
233,234.0,60293.0,96.0,50.0,241.0,9.0,39239.0,4.0,68.0,0.0,39.0,27.0,29.1044776119403,0.0,0.909856702028117,0.0667139302176332
234,235.0,60251.0,101.0,57.0,230.0,8.0,39281.0,4.0,68.0,0.0,24.0,35.0,25.0,0.0,0.87297819724519,0.0656170594492417
235,236.0,60217.0,94.0,57.0,234.0,7.0,39320.0,3.0,68.0,0.0,22.0,29.0,17.88617886178862,0.0,0.880211283654505,0.0663484219117973
236,237.0,60184.0,94.0,55.0,233.0,8.0,39355.0,3.0,68.0,0.0,21.0,31.0,12.883435582822086,0.0,0.957610971804999,0.0698409581303134
237,238.0,60154.0,87.0,53.0,231.0,5.0,39397.0,5.0,68.0,0.0,30.0,27.0,34.090909090909086,0.0,1.0254169097932,0.0728732065770224
238,239.0,60124.0,90.0,54.0,222.0,5.0,39434.0,3.0,68.0,0.0,20.0,26.0,25.0,0.0,0.981471601083431,0.0715811733737298
239,240.0,60085.0,90.0,54.0,223.0,6.0,39471.0,3.0,68.0,0.0,29.0,35.0,36.25,0.0,1.04101686159302,0.0737957287280058
240,241.0,60049.0,91.0,51.0,221.0,7.0,39510.0,3.0,68.0,0.0,30.0,31.0,35.714285714285715,0.0,1.1261437219871,0.0768023643825411
241,242.0,60004.0,90.0,58.0,219.0,7.0,39551.0,3.0,68.0,0.0,23.0,36.0,27.058823529411764,0.0,1.11384227871244,0.0761406906652903
242,243.0,59962.0,87.0,65.0,225.0,6.0,39584.0,3.0,68.0,0.0,34.0,39.0,32.38095238095238,0.0,1.1339800663149,0.0762797539544166
243,244.0,59919.0,95.0,62.0,227.0,5.0,39620.0,4.0,68.0,0.0,31.0,38.0,25.0,0.0,1.09526390811287,0.0743513587966378
244,245.0,59881.0,88.0,63.0,227.0,5.0,39666.0,2.0,68.0,0.0,20.0,34.0,22.988505747126435,0.0,1.0963236037641,0.0737467061668101
245,246.0,59841.0,94.0,53.0,243.0,5.0,39694.0,2.0,68.0,0.0,31.0,35.0,26.05042016806723,0.0,1.11419839975953,0.0737895916335793
246,247.0,59805.0,97.0,48.0,245.0,5.0,39731.0,1.0,68.0,0.0,45.0,32.0,37.1900826446281,0.0,1.05897791260786,0.0713962763031829
247,248.0,59768.0,99.0,52.0,238.0,4.0,39770.0,1.0,68.0,0.0,29.0,34.0,37.66233766233766,0.0,0.944090147022613,0.0669247761057887
248,249.0,59740.0,94.0,38.0,244.0,5.0,39810.0,1.0,68.0,0.0,30.0,26.0,25.86206896551724,0.0,0.8955663616255,0.0649712125756734
249,250.0,59711.0,93.0,40.0,241.0,5.0,39841.0,1.0,68.0,0.0,30.0,24.0,26.31578947368421,0.0,0.853365796009003,0.0636061309849783
250,251.0,59677.0,95.0,39.0,245.0,3.0,39872.0,1.0,68.0,0.0,35.0,28.0,28.688524590163933,0.0,0.841949629625083,0.0636454096123117
251,252.0,59648.0,89.0,44.0,234.0,4.0,39912.0,1.0,68.0,0.0,27.0,28.0,24.770642201834864,0.0,0.791220868558808,0.0623569400144736
252,253.0,59620.0,90.0,41.0,230.0,4.0,39946.0,1.0,68.0,0.0,23.0,26.0,21.69811320754717,0.0,0.782016036719234,0.0628130396204615
253,254.0,59586.0,95.0,41.0,221.0,4.0,39984.0,1.0,68.0,0.0,24.0,27.0,20.869565217391305,0.0,0.844200379091936,0.0663266458595736
254,255.0,59558.0,96.0,42.0,213.0,3.0,40019.0,1.0,68.0,0.0,20.0,27.0,25.97402597402597,0.0,0.899490083170847,0.0696046323791665
255,256.0,59526.0,102.0,43.0,206.0,3.0,40051.0,1.0,68.0,0.0,20.0,28.0,24.390243902439025,0.0,0.979133327419993,0.0735961676440431
256,257.0,59496.0,107.0,44.0,196.0,3.0,40085.0,1.0,68.0,0.0,25.0,26.0,26.041666666666668,0.0,1.00785260739565,0.0753304407089051
257,258.0,59462.0,105.0,41.0,199.0,4.0,40120.0,1.0,68.0,0.0,21.0,28.0,30.0,0.0,1.04419514357368,0.0769790872879734
258,259.0,59425.0,106.0,42.0,198.0,3.0,40157.0,1.0,68.0,0.0,21.0,34.0,28.000000000000004,0.0,1.14790564101707,0.0807663590601659
259,260.0,59394.0,100.0,34.0,202.0,5.0,40196.0,1.0,68.0,0.0,30.0,30.0,44.11764705882353,0.0,1.11730965953778,0.0794037399348324
260,261.0,59362.0,99.0,35.0,198.0,4.0,40233.0,1.0,68.0,0.0,29.0,29.0,32.22222222222222,0.0,1.06077087158247,0.0767546864710984
261,262.0,59319.0,105.0,45.0,195.0,4.0,40263.0,1.0,68.0,0.0,30.0,36.0,40.0,0.0,1.04542928940637,0.0756446085443348
262,263.0,59285.0,97.0,42.0,198.0,3.0,40306.0,1.0,68.0,0.0,22.0,28.0,20.75471698113208,0.0,0.986396254483964,0.0731165549593308
263,264.0,59253.0,92.0,39.0,196.0,3.0,40348.0,1.0,68.0,0.0,30.0,28.0,25.86206896551724,0.0,0.937890034690036,0.0711012600390666
264,265.0,59217.0,87.0,49.0,192.0,3.0,40383.0,1.0,68.0,0.0,39.0,32.0,36.79245283018868,0.0,0.880106238907836,0.0689352408724161
265,266.0,59175.0,94.0,59.0,195.0,3.0,40405.0,1.0,68.0,0.0,17.0,36.0,19.101123595505616,0.0,0.834008269901814,0.0674255723420357
266,267.0,59142.0,93.0,58.0,190.0,3.0,40445.0,1.0,68.0,0.0,23.0,29.0,18.69918699186992,0.0,0.843556234178955,0.0684214455561122
267,268.0,59100.0,99.0,56.0,187.0,4.0,40485.0,1.0,68.0,0.0,29.0,34.0,21.014492753623188,0.0,0.846917108399447,0.0693821529234512
268,269.0,59074.0,99.0,50.0,179.0,5.0,40524.0,1.0,68.0,0.0,21.0,25.0,28.767123287671232,0.0,0.83939963638788,0.06994996969899
269,270.0,59047.0,86.0,42.0,175.0,4.0,40577.0,1.0,68.0,0.0,14.0,20.0,14.583333333333334,0.0,0.849416209258002,0.0712814248244355
270,271.0,59017.0,89.0,39.0,179.0,3.0,40603.0,2.0,68.0,0.0,19.0,21.0,19.587628865979383,0.0,0.884434306786476,0.073702858898873
271,272.0,58988.0,89.0,38.0,185.0,2.0,40628.0,2.0,68.0,0.0,29.0,21.0,32.22222222222222,0.0,0.937998558313514,0.0768438360371271
272,273.0,58964.0,81.0,37.0,190.0,2.0,40656.0,2.0,68.0,0.0,16.0,21.0,21.052631578947366,0.0,0.943711239790843,0.0778359911900741
273,274.0,58941.0,77.0,29.0,184.0,2.0,40697.0,2.0,68.0,0.0,20.0,20.0,27.027027027027028,0.0,0.995841676034516,0.0805090277780869
274,275.0,58918.0,71.0,34.0,179.0,2.0,40726.0,2.0,68.0,0.0,24.0,21.0,27.27272727272727,0.0,0.985744709035397,0.0804857184594998
275,276.0,58885.0,76.0,40.0,173.0,2.0,40754.0,2.0,68.0,0.0,19.0,30.0,28.78787878787879,0.0,0.964050201189369,0.0797853623412619
276,277.0,58861.0,72.0,43.0,172.0,3.0,40779.0,2.0,68.0,0.0,16.0,22.0,26.229508196721312,0.0,0.981836303687122,0.080706447012899
277,278.0,58837.0,68.0,34.0,175.0,2.0,40814.0,2.0,68.0,0.0,24.0,22.0,26.96629213483146,0.0,1.00059182885529,0.0816979807164565
278,279.0,58802.0,74.0,33.0,179.0,2.0,40840.0,2.0,68.0,0.0,27.0,29.0,35.526315789473685,0.0,1.00432395006743,0.0820027071373887
279,280.0,58773.0,68.0,42.0,173.0,0.0,40874.0,2.0,68.0,0.0,22.0,26.0,24.719101123595504,0.0,0.96575126453896,0.0804792720449133
280,281.0,58741.0,72.0,47.0,166.0,0.0,40904.0,2.0,68.0,0.0,17.0,29.0,20.73170731707317,0.0,0.9341771348649,0.0792358704152562
281,282.0,58715.0,74.0,42.0,171.0,0.0,40928.0,2.0,68.0,0.0,20.0,25.0,25.97402597402597,0.0,0.946657982378428,0.0800072021579842
282,283.0,58684.0,81.0,43.0,167.0,0.0,40955.0,2.0,68.0,0.0,21.0,27.0,25.0,0.0,1.02363167627588,0.083579176380857
283,284.0,58656.0,70.0,36.0,183.0,1.0,40984.0,2.0,68.0,0.0,18.0,21.0,26.08695652173913,0.0,1.03033609439426,0.0841265898279338
284,285.0,58636.0,72.0,40.0,172.0,0.0,41010.0,2.0,68.0,0.0,24.0,17.0,30.37974683544304,0.0,1.07147857095009,0.0857869427039751
285,286.0,58604.0,70.0,47.0,166.0,0.0,41044.0,1.0,68.0,0.0,21.0,30.0,24.705882352941178,0.0,1.08777080851022,0.0862658364586937
286,287.0,58575.0,76.0,48.0,165.0,0.0,41067.0,1.0,68.0,0.0,17.0,25.0,27.41935483870968,0.0,1.04448219557897,0.0841667738713179
287,288.0,58542.0,79.0,42.0,179.0,2.0,41087.0,1.0,68.0,0.0,18.0,30.0,20.224719101123597,0.0,1.12162767357613,0.0867941552066421
288,289.0,58517.0,75.0,45.0,182.0,1.0,41111.0,1.0,68.0,0.0,30.0,24.0,30.0,0.0,1.17051457642952,0.0882308559467839
289,290.0,58485.0,76.0,45.0,191.0,2.0,41132.0,1.0,68.0,0.0,21.0,28.0,23.863636363636363,0.0,1.07882907403277,0.0839867295065265
290,291.0,58447.0,84.0,49.0,194.0,2.0,41156.0,0.0,68.0,0.0,24.0,34.0,46.15384615384615,0.0,1.10943008233252,0.0843484072230507
291,292.0,58412.0,80.0,53.0,195.0,4.0,41188.0,0.0,68.0,0.0,27.0,33.0,20.0,0.0,1.08681771283161,0.0828690737094861
292,293.0,58373.0,85.0,49.0,207.0,5.0,41213.0,0.0,68.0,0.0,16.0,30.0,19.753086419753085,0.0,1.02092732801991,0.0797210307158764
293,294.0,58343.0,81.0,43.0,208.0,5.0,41251.0,1.0,68.0,0.0,30.0,23.0,30.303030303030305,0.0,1.06503009316443,0.0809727385561482
294,295.0,58312.0,80.0,47.0,202.0,4.0,41286.0,1.0,68.0,0.0,27.0,28.0,24.545454545454547,0.0,1.01490448581447,0.0787718650206615
295,296.0,58286.0,82.0,43.0,203.0,4.0,41313.0,1.0,68.0,0.0,19.0,22.0,32.20338983050847,0.0,0.965318338179658,0.0765547238816181
296,297.0,58258.0,74.0,52.0,198.0,2.0,41345.0,3.0,68.0,0.0,29.0,24.0,25.663716814159294,0.0,0.963680360701126,0.0764248238179461
297,298.0,58232.0,71.0,51.0,202.0,2.0,41371.0,3.0,68.0,0.0,23.0,22.0,26.436781609195403,0.0,0.954974296710733,0.0762152461208528
298,299.0,58202.0,70.0,52.0,203.0,1.0,41402.0,2.0,68.0,0.0,19.0,24.0,22.89156626506024,0.0,0.942062567275759,0.0759135650259511
299,300.0,58180.0,74.0,41.0,203.0,1.0,41431.0,2.0,68.0,0.0,25.0,17.0,31.25,0.0,0.998470740204034,0.0784472701349582
300,301.0,58156.0,74.0,38.0,204.0,0.0,41457.0,3.0,68.0,0.0,23.0,21.0,27.710843373493976,0.0,1.04905848419692,0.0806968064766863
301,302.0,58130.0,76.0,40.0,196.0,0.0,41488.0,2.0,68.0,0.0,20.0,21.0,25.0,0.0,0.994367264330183,0.0786116346498521
302,303.0,58104.0,78.0,35.0,205.0,1.0,41507.0,2.0,68.0,0.0,19.0,22.0,21.11111111111111,0.0,0.954866628790632,0.076945345706099
303,304.0,58081.0,74.0,33.0,199.0,1.0,41543.0,1.0,68.0,0.0,27.0,22.0,33.75,0.0,0.962921014343877,0.0773436770927402
304,305.0,58055.0,73.0,40.0,195.0,1.0,41567.0,1.0,68.0,0.0,20.0,23.0,25.0,0.0,0.912222662026612,0.0754960846809752
305,306.0,58034.0,67.0,33.0,190.0,2.0,41605.0,1.0,68.0,0.0,27.0,18.0,27.835051546391757,0.0,0.88813448115432,0.0747944159469527
306,307.0,58020.0,70.0,28.0,175.0,3.0,41635.0,1.0,68.0,0.0,32.0,13.0,31.06796116504854,0.0,0.880992830583787,0.0749950900586084
307,308.0,57997.0,67.0,27.0,177.0,2.0,41661.0,1.0,68.0,0.0,14.0,18.0,18.181818181818183,0.0,0.844354211041635,0.0740547631929726
308,309.0,57970.0,67.0,32.0,176.0,2.0,41684.0,1.0,68.0,0.0,14.0,24.0,14.14141414141414,0.0,0.875005894265679,0.0761594875105943
309,310.0,57943.0,76.0,31.0,165.0,3.0,41714.0,0.0,68.0,0.0,20.0,27.0,20.61855670103093,0.0,0.90230159536446,0.0782394708858042
310,311.0,57910.0,72.0,46.0,164.0,3.0,41737.0,0.0,68.0,0.0,18.0,29.0,20.224719101123597,0.0,0.907510076346353,0.0792895235164577
311,312.0,57890.0,70.0,38.0,165.0,3.0,41766.0,0.0,68.0,0.0,15.0,19.0,26.31578947368421,0.0,0.902857265002789,0.0798020618158765
312,313.0,57871.0,69.0,26.0,173.0,1.0,41792.0,0.0,68.0,0.0,24.0,17.0,28.915662650602407,0.0,0.911101025440995,0.0808471425660763
313,314.0,57861.0,60.0,21.0,171.0,1.0,41818.0,0.0,68.0,0.0,24.0,8.0,27.906976744186046,0.0,0.83884533133378,0.0782227304838689
314,315.0,57845.0,56.0,23.0,157.0,1.0,41850.0,0.0,68.0,0.0,16.0,14.0,21.62162162162162,0.0,0.765321639830693,0.075409381893789
315,316.0,57827.0,52.0,24.0,140.0,1.0,41888.0,0.0,68.0,0.0,15.0,18.0,16.304347826086957,0.0,0.725276872995146,0.0744118370961034
316,317.0,57818.0,44.0,19.0,139.0,1.0,41911.0,0.0,68.0,0.0,18.0,7.0,21.951219512195124,0.0,0.792282712679677,0.0792282712679677
317,318.0,57802.0,44.0,16.0,141.0,2.0,41927.0,0.0,68.0,0.0,15.0,12.0,19.230769230769237,0.0,0.792628922347706,0.0808973506301663
318,319.0,57786.0,42.0,21.0,137.0,0.0,41944.0,2.0,68.0,0.0,14.0,16.0,18.666666666666668,0.0,0.823070857883308,0.0840043176653714
319,320.0,57770.0,45.0,20.0,129.0,1.0,41965.0,2.0,68.0,0.0,12.0,13.0,21.052631578947366,0.0,0.835069137193965,0.0861308050196855
320,321.0,57743.0,54.0,18.0,127.0,1.0,41987.0,2.0,68.0,0.0,12.0,23.0,16.43835616438356,0.0,0.834813526042536,0.0875122360840749
321,322.0,57729.0,54.0,18.0,119.0,1.0,42009.0,2.0,68.0,0.0,8.0,10.0,15.09433962264151,0.0,0.888671883006691,0.091659506108591
322,323.0,57718.0,46.0,20.0,111.0,1.0,42034.0,2.0,68.0,0.0,20.0,10.0,35.714285714285715,0.0,0.952283248237082,0.0961951346341133
323,324.0,57702.0,46.0,17.0,109.0,1.0,42055.0,2.0,68.0,0.0,14.0,14.0,23.728813559322035,0.0,0.902301649039766,0.0945869136837568
324,325.0,57692.0,44.0,16.0,108.0,1.0,42070.0,1.0,68.0,0.0,15.0,8.0,28.846153846153843,0.0,0.986220048358144,0.0996232691337383
325,326.0,57665.0,49.0,17.0,113.0,1.0,42086.0,1.0,68.0,0.0,12.0,19.0,19.35483870967742,0.0,0.999876350413864,0.101002763960814
326,327.0,57647.0,45.0,25.0,112.0,0.0,42102.0,1.0,68.0,0.0,9.0,16.0,17.307692307692307,0.0,0.996266357362501,0.101155522539966
327,328.0,57630.0,48.0,22.0,113.0,0.0,42118.0,1.0,68.0,0.0,15.0,15.0,25.86206896551724,0.0,1.05125313892172,0.104089571254986
328,329.0,57617.0,39.0,23.0,109.0,0.0,42143.0,1.0,68.0,0.0,12.0,13.0,27.906976744186046,0.0,1.08297040317686,0.10568708954614
329,330.0,57601.0,38.0,24.0,110.0,0.0,42159.0,0.0,68.0,0.0,13.0,13.0,27.08333333333333,0.0,1.07728649017281,0.105132396434612
330,331.0,57584.0,34.0,26.0,112.0,0.0,42176.0,0.0,68.0,0.0,21.0,15.0,33.33333333333333,0.0,1.0267640573304,0.102166842261465
331,332.0,57564.0,40.0,29.0,106.0,0.0,42193.0,0.0,68.0,0.0,15.0,16.0,24.193548387096776,0.0,0.93764001598216,0.0972287403619764
332,333.0,57543.0,40.0,26.0,113.0,0.0,42210.0,0.0,68.0,0.0,11.0,19.0,18.96551724137931,0.0,0.885966194736361,0.0944443136923232
333,334.0,57530.0,36.0,23.0,111.0,0.0,42232.0,0.0,68.0,0.0,14.0,10.0,19.718309859154928,0.0,0.863339706133541,0.0936423388522865
334,335.0,57518.0,33.0,17.0,114.0,0.0,42250.0,0.0,68.0,0.0,18.0,11.0,32.142857142857146,0.0,0.846847398227765,0.0935186505388054
335,336.0,57498.0,35.0,24.0,109.0,0.0,42266.0,0.0,68.0,0.0,12.0,17.0,17.142857142857142,0.0,0.875859690251903,0.0961380907552995
336,337.0,57488.0,35.0,19.0,109.0,0.0,42281.0,0.0,68.0,0.0,9.0,9.0,18.367346938775512,0.0,0.842718542357716,0.0954190851759452
337,338.0,57477.0,38.0,19.0,107.0,0.0,42291.0,0.0,68.0,0.0,13.0,8.0,20.967741935483872,0.0,0.884794291700816,0.0989230091173401
